"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,13,3,0.474884333531392,0.0629037146367045,0.51524710454887,0.0819659277477428,1.01868608365987,0.0236533647776906,18
20,13,4,0.485664076274345,0.0577116481189897,0.523003237529352,0.0830545356970572,1.0236444483025,0.0243945191193974,18
20,13,5,0.467123826254261,0.0781523725069955,0.544391867583514,0.100222605785362,1.03501300437453,0.0276128623992382,18
20,13,6,0.495113879411998,0.0715510736900378,0.575375302234158,0.109143624857806,1.05315400559603,0.0346467496514445,18
20,13,7,0.48146589229816,0.0723470391394524,0.530924473242653,0.122902204598259,1.0236943866021,0.0405411426362727,18
20,13,8,0.465997755827477,0.113052780907051,0.535385318954048,0.124997163270831,1.02641842847696,0.0363996817395306,18
20,13,9,0.42050183204595,0.111360567429609,0.407925008756967,0.205593989117167,0.964362932407258,0.0585802258655211,18
20,13,10,0.433206694597303,0.0872119926963671,0.390407766920619,0.116048336643476,0.953215193721779,0.0315314277275239,18
20,13,11,0.45988329409382,0.0900453706995416,0.374938889558686,0.104892928230094,0.943146355812274,0.0316895162395906,18
20,13,12,0.435784573088495,0.0775029842014269,0.303718296758833,0.114396859178698,0.900139643939087,0.0325553693509712,18
20,13,13,0.472962962962963,0.045922730573711,0.259291089676128,0.487138282795516,0.884945117639466,0.116166629188369,18
20,14,1,0.3308,0.0850826666666667,0.28937089928683,0.086433727998074,0.902995463125429,0.025161047462892,25
20,14,2,0.348386487426116,0.0924498391617724,0.382966421596446,0.108329168592198,0.947577143492167,0.0333217769451788,25
20,14,3,0.348393552542939,0.0922723805261603,0.358374117792007,0.134593125423693,0.937581078302072,0.0382093016190186,25
20,14,4,0.398083557411888,0.083037386903025,0.425575996284235,0.108641876779544,0.967466624699601,0.0280357204814901,25
20,14,5,0.421179439274176,0.0887396905502354,0.442141780942804,0.159759702299309,0.982422975477004,0.0439533150510574,25
20,14,6,0.452611281975678,0.0694248655508892,0.429898780962828,0.103006437617619,0.970056858325804,0.0306092566725816,25
20,14,7,0.458064512526405,0.0806099471282595,0.404135726659895,0.121546999742535,0.966636205572321,0.0340006584437477,25
20,14,8,0.465598821061979,0.0741228755452691,0.469254816456032,0.154202857147201,0.993181231179643,0.0500244965697256,25
20,14,9,0.483137131035933,0.0747084497960946,0.434399217663112,0.18213955011121,0.977087433386169,0.052444824041716,25
20,14,10,0.462426277815752,0.0700004851361338,0.426311472008876,0.196939960629593,0.973070534159943,0.0572776497496237,25
20,14,11,0.466225541125541,0.0989777618219923,0.619594803174403,0.122556384643236,1.0735527167742,0.0381943520548072,25
20,14,12,0.430877633477633,0.106545292038089,0.508330795570327,0.178884607422257,1.01054383246235,0.0567435616331025,25
20,14,13,0.437563203463203,0.131443202448886,0.337454214827651,0.183506688115494,0.921930996276613,0.0495289863251028,25
20,14,14,0.4388,0.190369333333333,0.392481787947359,0.374854113931016,0.958580158501024,0.112536133661068,25
20,15,1,0.494784482758621,0.0972448778580474,0.505896304711373,0.126149958232311,1.01796893048512,0.03446222464889,464
20,15,2,0.564973361463802,0.0943128051134812,0.567589246164189,0.11369251049667,1.04780923582695,0.031550868052584,463
20,15,3,0.630852656721831,0.0872255203658157,0.637337631672286,0.12485352789769,1.08522505037259,0.0349649799391852,463
20,15,4,0.687626817841841,0.0827936426584889,0.709910522078536,0.103877744609906,1.1243755964787,0.0303547577555487,463
20,15,5,0.735085318304106,0.0854852446139271,0.737757944439254,0.106850211073879,1.13949591663321,0.0308790191101566,463
20,15,6,0.77300429355924,0.0837939300505183,0.778317731125678,0.109685717173683,1.16031471102543,0.0324196354642803,463
20,15,7,0.806548699117695,0.0890759670209724,0.80873125229751,0.111162095855183,1.1759712784644,0.0321670835376031,463
20,15,8,0.828615592575733,0.0892316012241023,0.8347093232209,0.102011478746229,1.18936348600613,0.0291710987201088,463
20,15,9,0.861844655097335,0.0929714085419387,0.868976473852032,0.108684818216786,1.20795901815266,0.0312913488803329,463
20,15,10,0.879503487031918,0.0993942386577484,0.893322202294282,0.128951716069847,1.22122757849949,0.0364012170408244,463
20,15,11,0.905718977858509,0.102168461379227,0.909458003117507,0.130043038894735,1.22895025428054,0.0369642615450285,463
20,15,12,0.932761309363928,0.107133255414757,0.928288905819579,0.134547449781698,1.23857196846925,0.0387309333096885,463
20,15,13,0.951844976129083,0.11317497247322,0.957213371900191,0.140109888292485,1.25352304630052,0.0392532726625865,463
20,15,14,0.974089909437208,0.116891687623175,0.984609029243385,0.141271953916663,1.26911412301184,0.0388917709386221,463
20,15,15,0.991444241631009,0.124570580347834,0.995141155601137,0.171221740571857,1.27444289577424,0.0487967205958223,463
60,2,1,-0.962,0.146458888888889,-0.951714007952261,0.102118466517909,0.362419836488338,0.0124078730108107,5
60,2,2,-0.866166666666667,0.241588055555556,-0.776798951152478,0.250634968148182,0.434073178086445,0.0486659669490462,5
60,3,1,-0.787581699346405,0.118127867296534,-0.80288677796656,0.122183316354688,0.419065624644249,0.0160395082091361,102
60,3,2,-0.764255962408101,0.134501652144955,-0.799624499726627,0.157465372677866,0.417128792603863,0.0195073112097622,102
60,3,3,-0.699401260504202,0.163709981381166,-0.780292508954891,0.276327964505943,0.426355055013553,0.0393648922172033,102
60,4,1,-0.561275917065391,0.0867648172003436,-0.566413640994995,0.091220435821048,0.506914669682627,0.0140203746918739,209
60,4,2,-0.527198241670363,0.0973063659726176,-0.536052332736092,0.122661160725328,0.51917726511604,0.0182979760999696,209
60,4,3,-0.499942070457223,0.111015862864238,-0.522742326353583,0.14070273849768,0.519129281825862,0.0233667479612841,209
60,4,4,-0.46256039729598,0.167272637462375,-0.465044333322203,0.431027368092056,0.548515678159185,0.079531565499916,209
60,5,1,-0.411159420289855,0.078545299440227,-0.408843209498226,0.0879296671564306,0.571317990432245,0.015879508705073,253
60,5,2,-0.372416720036468,0.0846440624078938,-0.35770427090943,0.0975847748244776,0.594386893121191,0.0187497555595424,253
