"n.pop0","gen","ext.gen","gbar","gvar","zbar","zvar","wbar","wvar","n","gvar_win","gvar_amg","gvar_var","zvar_win","zvar_amg","zvar_var","wvar_win","wvar_amg","wvar_var"
20,3,7,0.0612395589483204,0.109231239153691,0.0824902938763971,0.138198371756838,0.794782914779612,0.0350957392491053,121,0.0486250145370131,0.128478831287546,0.00250356990313347,0.0788474603402533,0.125461692260845,0.00397670741381582,0.0202300327387872,0.0327583847328256,0.000265621489298733
20,3,8,0.100659242330248,0.0913597241557375,0.150385893845724,0.131513371803638,0.828089505228211,0.0356569157901508,83,0.035097365736041,0.107641166914122,0.00183942231719765,0.0909595793130885,0.126083383881869,0.00837031487142339,0.0259228883377319,0.0341725567664005,0.000848480524676492
20,3,9,0.147899527253913,0.0793944483245664,0.184330609741722,0.124361717663873,0.847182800456797,0.0319667023385758,65,0.0303291395453384,0.0965197801732196,0.000625137637091154,0.0822562715018899,0.0920731753751657,0.00361472648986266,0.0225676972414694,0.0232683845360361,0.00024333334322508
20,3,10,0.0852079023566669,0.0580481324684262,0.161016094128786,0.0399969801837435,0.829164868953641,0.0102614347359371,35,0.0262972762638742,0.0679179214884308,0.00152735396929963,0.0249655205506268,0.0273724430929428,0.00102891230498581,0.00706491090065969,0.00662095272724908,8.73812968567075e-05
20,3,11,0.082545820597204,0.0681162385771276,0.081643513882651,0.0771474771370279,0.79166936494053,0.0193820883944778,33,0.0597760941355091,0.0541931562813635,0.00442002651022957,0.041996633138559,0.0746619569825071,0.000505206140022893,0.0107553759320037,0.0184931371136739,4.22594314649271e-05
20,3,12,0.211756649183847,0.057919409235118,0.265662428402692,0.0740288978269146,0.887999363911158,0.0206573858770718,23,0.022823645369826,0.0713186560038638,0.000708049040391572,0.0447333361241831,0.088471826238037,0.00068637222944261,0.0132298439874281,0.0239481601809324,7.56202650309998e-05
20,3,13,0.121080356616564,0.0380085762674205,0.209114844348429,0.0558844400235578,0.861575933655489,0.0145257554057121,20,0.0191399187929405,0.0368274929020969,0.000232646374910247,0.0291191570895022,0.0461107157146892,0.000661663627654119,0.00631580479608473,0.0135609606662962,2.02779793909336e-05
20,3,14,0.160274580604033,0.0862175380968516,0.258548082051751,0.101847354530875,0.893278921330685,0.0214940384205069,14,0.023011886877884,0.0961982301716989,0.000242641863665685,0.0400247849890907,0.109383667342835,0.000263624713909365,0.0149286293754043,0.0219604716350933,4.07326841185894e-05
20,3,15,0.610326022166349,0.0930499095784111,0.611659677931139,0.120846552460502,1.07192163693109,0.0345018813014609,571,0.0446511726561006,0.102786483093035,0.00158294705553051,0.0699957994829289,0.109831193202805,0.00169806938259749,0.0188315539168244,0.0297091916446436,0.00011388896462613
20,4,4,-0.233201594398316,0.147734862756594,-0.290177238949009,0.423605196047691,0.619554831989021,0.0885231751142202,305,0.112838505261932,0.0578511802400915,0.00399589384534786,0.399346667425994,0.0945580429703029,0.0584535396002416,0.0853860073957304,0.0232369980350959,0.0021841489114649
20,4,5,-0.166027701266893,0.160175012262544,-0.212166905170482,0.273838680723137,0.653730552061254,0.0630117968989759,249,0.104311089309518,0.133051980900438,0.00655963567983098,0.245321012566216,0.149109747092825,0.0339165278518065,0.0589324869078157,0.0386647533810121,0.00313822412023247
20,4,6,-0.0330893548727923,0.131636214759579,-0.0448313732576503,0.195204746087046,0.735622150841174,0.0456732048341946,169,0.08705641913701,0.124939630659461,0.00705086830001647,0.169151545939212,0.109456583913444,0.0212117292541276,0.0392558919901272,0.027660425071436,0.00112044017989273
20,4,7,0.0933508591403022,0.12914363043498,0.138790671922256,0.186624414099214,0.82442640389087,0.0445418196238032,121,0.0729170460872207,0.129421772110158,0.00502492417672039,0.164832707135088,0.109700156458111,0.0159825458374945,0.0400851183636704,0.0256241812466951,0.00094349606687601
20,4,8,0.127517290640775,0.102327667671081,0.163546372296943,0.133344004511629,0.83661574294471,0.0357738535840059,83,0.0430320361422638,0.113185139760238,0.00189608165910583,0.0803804966920807,0.122765304627825,0.00791272409260383,0.0221705692120181,0.0322587172068602,0.000697798237316199
20,4,9,0.149675744415891,0.0836623086747533,0.192053213943991,0.125027563507921,0.847379706094697,0.0338217079116761,65,0.0497887655569668,0.105623230987889,0.00168761717923365,0.119046709783854,0.111359416356906,0.012023357765022,0.030683695869036,0.0307425085479703,0.000519532947585757
20,4,10,0.154897001038177,0.0391881671210819,0.137911292441871,0.0917815793582944,0.825707204310489,0.0245511407277936,35,0.026796282607015,0.034812940149967,0.000861665545261013,0.0456168682487582,0.118468619994977,0.00241539424565044,0.0120301522268904,0.0318622019734893,0.000111734461335431
20,4,11,0.11649435516598,0.0547229467323835,0.110510355664869,0.13670531919655,0.807979746619592,0.0360429973252105,33,0.0344203160881817,0.0453106428863419,0.00283790982268445,0.158621155434791,0.0999041143658517,0.0508865633073449,0.0420137633806481,0.0253046029756434,0.00479883870464155
20,4,12,0.231477935861751,0.0482939550320963,0.166872445039358,0.0689251057862831,0.837183057844982,0.0206319530009647,23,0.0206598235684455,0.0681997905849833,9.68090603387226e-05,0.0373313320876038,0.0779993294369454,0.00208229579678853,0.0108226690928644,0.025161648866737,0.00012149613121874
20,4,13,0.226170855963959,0.0328670294855504,0.247478396129706,0.0675888840863594,0.87475279107235,0.0191632454194964,20,0.0249424847881875,0.031854442928653,0.00139702086189855,0.0777405617102732,0.0526885560562111,0.0151331605186767,0.0233174923480238,0.0154096330915114,0.00155001264044434
20,4,14,0.221155801552321,0.0527092189178002,0.280151592270974,0.0854867940156916,0.889703415765794,0.0233047457701681,14,0.049752877869898,0.0493045418616476,0.00466739270629641,0.114766220916166,0.0757040036586493,0.0229588973823503,0.0245952206458419,0.0219262391773157,0.00109417605679398
20,4,15,0.662213759107462,0.0936012297001809,0.65454340564823,0.119853032425251,1.09498321640434,0.0344141995686242,571,0.0424083911939181,0.0904164974211657,0.000885957758264676,0.073827705116817,0.0842940184102231,0.00114166746123236,0.0209831208647907,0.023186187445046,7.50715841983856e-05
20,5,5,-0.158439472174412,0.232675705763586,-0.180310627263191,0.47286958796553,0.666886915367119,0.108038853109146,249,0.165100394074295,0.130175434637699,0.0088254120262059,0.441008870857806,0.162798556737111,0.0466543299181958,0.107972987760005,0.0345428809359882,0.00449853750536119
20,5,6,-0.0488037353256636,0.185602760801585,-0.0348570254407813,0.271347417960027,0.737793567759169,0.0700138168776728,169,0.143795771377153,0.138170616665647,0.0167578371122141,0.244698867982536,0.125087933828191,0.0470078929270836,0.0622757865648748,0.0345992574612366,0.00359139024573726
20,5,7,0.143540332351708,0.161366607046712,0.223587602506278,0.257991466871411,0.864141399615204,0.0655548569967356,121,0.129244847090294,0.1124345165105,0.0235455010893668,0.249184092247471,0.170880168252366,0.0693761423533617,0.061660428563514,0.0452770330508527,0.00430242480124948
20,5,8,0.174466525285094,0.102109566514597,0.158195584969547,0.208191450078436,0.83628108214333,0.0578388984564314,83,0.0620721092851646,0.106010443979999,0.00430014411080216,0.15747057594549,0.202321643378773,0.0408052275727742,0.0433802957869963,0.0601671226479686,0.0039002793778034
20,5,9,0.158068816251622,0.0840636058002234,0.163842598741128,0.116718336353198,0.835090422566511,0.0310803983655586,65,0.0692998637970093,0.0852087814581456,0.0037709418641803,0.0834013024667282,0.0867964539840971,0.00479581166078909,0.0224679850208664,0.0217921079719901,0.000309127350118233
20,5,10,0.226058878062328,0.0411640803188474,0.28639091822927,0.0590108569265706,0.895578977567316,0.0167261567184101,35,0.0310296961279363,0.0425746020892831,0.000400697578883664,0.0437118423094465,0.0502713562615765,0.00173744148704934,0.0137322350179088,0.0118409065001153,0.000111060411038277
20,5,11,0.152017164685113,0.0840469625399306,0.206837237374458,0.216307069275751,0.863039916713303,0.0564467890094835,33,0.0827798956185498,0.0625426364292306,0.0235855155300323,0.157789995025414,0.154132600617845,0.0371615984286436,0.0435995293465986,0.0380468802472081,0.00310983864990377
20,5,12,0.257026369297873,0.062701933373418,0.30907661580516,0.0941327496575114,0.911239042188339,0.0245949243846049,23,0.0266163228662743,0.0765520314037678,0.000298496401576689,0.0308131478715875,0.117962724566855,0.00167566108443134,0.00817644458271144,0.0318548863060734,8.12128735358682e-05
20,5,13,0.263318352191922,0.0359434340037277,0.296048785092222,0.0864494218272745,0.90056640180251,0.0255413650548776,20,0.0211833870299214,0.029889350817718,0.000290208104388957,0.0682148036212306,0.0675796972567667,0.0112900203925272,0.0201727282760364,0.0203158299555539,0.000726979505657899
20,5,14,0.265219549326692,0.0513088781765659,0.268478130192483,0.0566791809948007,0.889803872726802,0.0151543381754909,14,0.00441814413265306,0.0590008375369838,6.40833699052804e-06,0.00601790892041556,0.065056836254603,4.82795491852999e-05,0.00217479711361278,0.0171750689027801,3.52395034275359e-06
20,5,15,0.708246303300581,0.0928276374066851,0.703297005753304,0.120066450913207,1.12143992011495,0.0344778342477532,571,0.0514604844435637,0.0994664558847963,0.00118007271231288,0.0834016489038766,0.135407315242591,0.00167968695338682,0.0231430927974384,0.0384581710517719,8.07884057403231e-05
20,6,6,-0.0445417403109711,0.255549077732956,-0.0464947440851089,0.523257518904212,0.739853452777822,0.12103979647413,169,0.212771480239259,0.152274568862411,0.0240320895899851,0.408703211755122,0.352046925881494,0.0657966183386045,0.0957405696141064,0.0925441487959505,0.00375434731318894
20,6,7,0.131073696330138,0.201815181439481,0.0250943317227494,0.282459215100109,0.765284960919287,0.0684797508808306,121,0.189019506002615,0.122806574763439,0.0428567880904235,0.295641977153404,0.136728755902911,0.049750721183298,0.0668470713626548,0.030751872102992,0.00237624872823942
20,6,8,0.213528001449688,0.137916478494466,0.212788610237995,0.211964631192096,0.864529586307805,0.0568186816405566,83,0.0878627414155522,0.13372994004728,0.00450662308818432,0.177758707042575,0.152957337219406,0.0433022371753577,0.0448831892024434,0.0433040511561083,0.00225076472040147
20,6,9,0.179524793589095,0.0780851202575049,0.144759503451547,0.152852376288511,0.8275638049259,0.0381072646911891,65,0.0794648726702874,0.0679190964886317,0.0126506326012258,0.148390085714125,0.108095519168166,0.0233697674914408,0.0351764192625555,0.0268164402497935,0.000944925840237548
20,6,10,0.2186855624301,0.0561512526500798,0.286916593544003,0.120042535212406,0.900120894631679,0.0342836881191645,35,0.0317539834989189,0.0583153040533449,0.000233388424453939,0.0605254106330526,0.1235914784548,0.00454387895579788,0.0175182143429133,0.0363907835279714,0.000435096415805399
20,6,11,0.205918576631786,0.0638633694711101,0.200128059141351,0.0878265448637992,0.850902001231507,0.0230262632797486,33,0.0294872764787654,0.0683602042722919,0.000710540917335908,0.0594186093904968,0.0842890581835149,0.00610581192792862,0.0128849954085076,0.023511558039706,0.000248368150997215
20,6,12,0.291604592442144,0.0895172458247521,0.281839440802995,0.191093748814022,0.897651750774036,0.0482777884146237,23,0.0501153336293129,0.113836718100499,0.00162292745772599,0.141783191225821,0.219319502352501,0.0153398663667557,0.0418595024090025,0.0490728039598173,0.00102509353502081
20,6,13,0.318495304159434,0.0558004720349723,0.354169142431668,0.10414410172568,0.928612798896635,0.0270192747835792,20,0.0154821039753465,0.0524037436511826,0.000183230968957458,0.179509716558909,0.0491783548882307,0.109163148418129,0.0421479344255249,0.0144225067158008,0.00514824453666217
20,6,14,0.271365227886778,0.0530128523387635,0.255754146625661,0.151891225009778,0.88591447580538,0.038336449149046,14,0.000416,0.0608832271368867,2.94911999999999e-07,0.0870671379629928,0.163202445906815,0.0131661829332162,0.0238998344110743,0.0409306008410276,0.000995023338956428
20,6,15,0.756094649514613,0.0912366075557813,0.756022659801534,0.113993504346642,1.1487098111342,0.0326455806903951,571,0.0534700285573455,0.0967570066228872,0.000764422898661997,0.104092347918512,0.149125901638391,0.00442517292955471,0.0303400994703018,0.0363241503984296,0.0003915403246402
20,7,7,0.143316935589663,0.258402475845863,0.105153171530654,0.676463739500214,0.818738301844119,0.165814547632483,121,0.232162267475277,0.18059043121039,0.0655524364929271,0.88605808701106,0.270848392833022,1.83699808348304,0.204443897594926,0.0737834884892552,0.0867127090350896
20,7,8,0.227373302734749,0.181713554070642,0.179793289045648,0.38369901994078,0.853516188923294,0.101320944728391,83,0.101044904917875,0.183874365349133,0.00989595445848464,0.229412709504712,0.358189322700869,0.0443039754255681,0.0571836290341398,0.0968627539684908,0.00295132044758489
20,7,9,0.197468264978386,0.10422577514379,0.203441080703462,0.206717946826862,0.85538853900725,0.0585738279841519,65,0.119439000572261,0.0682266533442459,0.0161298068777621,0.195885421118286,0.151079419631107,0.0507543633321899,0.0615241004916498,0.0410603288353386,0.00584298650989742
20,7,10,0.238796314545939,0.0759593252313776,0.260051151982721,0.151173979089231,0.885173425204486,0.0422246883330186,35,0.0474320513965797,0.0574756350041414,0.001015655274919,0.147521110243293,0.118518602122272,0.0171098541399774,0.0425668351783291,0.0313030230559858,0.00126092362474659
20,7,11,0.227051157101959,0.0736712767483853,0.205596536947017,0.142208328665167,0.854251115022683,0.0404699757367263,33,0.0496581923860244,0.0647046937066396,0.00113924650708474,0.107491545790803,0.143015822419029,0.0217803517075309,0.0330331637146172,0.0393898670531281,0.0018633014238178
20,7,12,0.331334852675896,0.102344280916047,0.369389188997537,0.19058561833737,0.944427098416816,0.0555875990037983,23,0.0481841160695286,0.139934554229569,0.00349239095097124,0.151415798076377,0.159005527212229,0.0121566520452377,0.0411875014839286,0.0449507731326826,0.0010071013653133
20,7,13,0.357614373174718,0.0651728425443935,0.362183303768157,0.135541667846056,0.929725305526724,0.0426964861027965,20,0.0352779086848143,0.0664298381621346,0.00211347602858552,0.176413478469788,0.104128766331657,0.116303981764864,0.0512855305636724,0.0340976803221254,0.00955831311195515
20,7,14,0.291684746183291,0.0411948770019129,0.305758191992479,0.0608702344122356,0.900502267016802,0.0184848406337,14,0.000310828349242642,0.0462104898722463,1.05987309005959e-07,0.0102059769712477,0.0619039168798772,0.000202078518062931,0.00295624328657714,0.0193468930970672,1.58190408315127e-05
20,7,15,0.788436309514653,0.0940666968649051,0.790380695534987,0.113745455667678,1.16709862592578,0.0327724738761746,571,0.0628814897726765,0.0967637638384489,0.00214210429720555,0.0891857601657361,0.0752571578046233,0.00245660385410977,0.025513929348724,0.0216011785632058,0.000193625224307755
