"trial","gen","sigma.a"
756,6,0.3935
756,7,0.336111111111111
756,8,0.340625
756,9,0.3375
756,10,0.334375
756,11,0.318055555555556
756,12,0.3125
756,13,0.3125
757,1,0.4858125
757,2,0.445266272189349
757,3,0.428662109375
757,4,0.380578512396694
757,5,0.311111111111111
757,6,0.325462962962963
757,7,0.317219387755102
757,8,0.308152173913044
757,9,0.308601134215501
757,10,0.302125445897741
757,11,0.301652777777778
757,12,0.286238293444329
757,13,0.292742768595041
757,14,0.262890625
757,15,0.240625
758,1,0.48946875
758,2,0.454807692307692
758,3,0.430612244897959
758,4,0.394679930795848
758,5,0.376686851211073
758,6,0.361375
758,7,0.364814814814815
758,8,0.3109375
758,9,0.296875
758,10,0.2625
759,1,0.48384375
759,2,0.462119113573407
759,3,0.443555555555556
759,4,0.423214285714286
759,5,0.401953125
759,6,0.391358024691358
759,7,0.29375
760,1,0.488875
760,2,0.469515306122449
760,3,0.454289940828402
760,4,0.427884615384615
760,5,0.382638888888889
760,6,0.3556640625
760,7,0.369132653061225
760,8,0.359438775510204
760,9,0.338671875
760,10,0.325925925925926
760,11,0.329974489795918
760,12,0.332266435986159
760,13,0.32958984375
760,14,0.32925
760,15,0.323575602629657
761,1,0.4894375
761,2,0.457055555555556
761,3,0.4509765625
761,4,0.42716049382716
761,5,0.398302469135802
761,6,0.396237244897959
761,7,0.390972222222222
761,8,0.34245867768595
761,9,0.327444444444444
761,10,0.32219387755102
761,11,0.306823979591837
761,12,0.27825
761,13,0.278846153846154
761,14,0.274426020408163
761,15,0.266322314049587
762,1,0.48784375
762,2,0.468395691609977
762,3,0.449611111111111
762,4,0.428550295857988
762,5,0.3735
762,6,0.348090277777778
762,7,0.32189349112426
762,8,0.307726843100189
762,9,0.30253635734072
762,10,0.299854591836735
762,11,0.296074643912927
762,12,0.298016826923077
762,13,0.295567435404268
762,14,0.295194356309006
762,15,0.294068074869171
763,1,0.4876875
763,2,0.472027348394768
763,3,0.465210924824229
763,4,0.460046487603306
763,5,0.459941260234959
763,6,0.450111318586613
763,7,0.439372417355372
763,8,0.424932287729907
763,9,0.417604081632653
763,10,0.415592582639076
763,11,0.412013653889398
763,12,0.411431826852055
763,13,0.409870273251602
763,14,0.407758365879567
763,15,0.404958689879999
764,1,0.48484375
764,2,0.457666666666667
764,3,0.440869140625
764,4,0.387808641975309
764,5,0.3068359375
764,6,0.31
764,7,0.301388888888889
765,1,0.48546875
765,2,0.467555555555556
765,3,0.434917355371901
765,4,0.3828125
765,5,0.3234375
765,6,0.2375
766,1,0.49040625
766,2,0.463119834710744
766,3,0.389625
766,4,0.38775
766,5,0.387375
766,6,0.3765625
767,1,0.49109375
767,2,0.481025519848771
767,3,0.456591796875
767,4,0.444047619047619
767,5,0.442063148788927
767,6,0.434510707911957
767,7,0.428569788797062
767,8,0.41290625
767,9,0.406906867845994
767,10,0.4091796875
767,11,0.408481262327416
767,12,0.407401234567901
767,13,0.395821791320406
767,14,0.39551775147929
767,15,0.389586876417234
768,1,0.488625
768,2,0.482013888888889
768,3,0.467355371900826
768,4,0.438065139797739
768,5,0.440037999624695
768,6,0.431813965255524
768,7,0.414084403489854
768,8,0.411603453364817
768,9,0.403904062222526
768,10,0.406564268640885
768,11,0.402337457819829
768,12,0.399094049945895
768,13,0.398005588606454
768,14,0.396505347082715
768,15,0.395273432601243
769,1,0.4844375
769,2,0.465375
769,3,0.430622837370242
769,4,0.422125
769,5,0.39575
769,6,0.272222222222222
769,7,0.256944444444444
770,1,0.48553125
770,2,0.472265625
770,3,0.369444444444444
771,1,0.490375
771,2,0.46240625
771,3,0.462638504155125
771,4,0.446388888888889
771,5,0.409566326530612
771,6,0.4
771,7,0.391937869822485
771,8,0.3875
771,9,0.368722222222222
771,10,0.363693576388889
771,11,0.358064058956916
771,12,0.357029855187463
771,13,0.356258129552549
771,14,0.357416443925339
771,15,0.355330021631785
772,1,0.4901875
772,2,0.472029320987654
772,3,0.45341796875
772,4,0.435714285714286
772,5,0.421410123966942
772,6,0.400051652892562
772,7,0.37578125
772,8,0.345920138888889
772,9,0.359625
772,10,0.344387755102041
772,11,0.335185185185185
772,12,0.334119897959184
772,13,0.3314375
772,14,0.32609375
772,15,0.319137396694215
773,1,0.48678125
773,2,0.471590909090909
773,3,0.439351851851852
773,4,0.4075
773,5,0.37890625
774,1,0.48390625
774,2,0.458873456790123
774,3,0.45334375
774,4,0.436777777777778
774,5,0.426742274819198
774,6,0.422562089116143
774,7,0.404520408163265
774,8,0.38470461747397
774,9,0.379796252230815
774,10,0.371376419686317
774,11,0.367737401082882
774,12,0.363339506172839
774,13,0.364610431841831
774,14,0.35571083042193
774,15,0.351232394366197
775,1,0.49090625
775,2,0.462706611570248
775,3,0.439814814814815
775,4,0.401388888888889
775,5,0.309722222222222
775,6,0.24375
775,7,0.234375
776,1,0.47859375
776,2,0.464937641723356
776,3,0.4545
776,4,0.424690082644628
776,5,0.396875
776,6,0.3465
776,7,0.294444444444444
777,1,0.48996875
777,2,0.471944444444444
777,3,0.442578125
777,4,0.36929012345679
777,5,0.356944444444444
778,1,0.49328125
778,2,0.480787721893491
778,3,0.472696195005945
778,4,0.419888888888889
778,5,0.372976680384088
778,6,0.34996337890625
778,7,0.345227040816327
778,8,0.338638117283951
778,9,0.334079692263028
778,10,0.329295267489712
778,11,0.327674535667324
778,12,0.326198105577885
778,13,0.326463778645332
778,14,0.324531831745826
778,15,0.324182046136174
779,1,0.4865
779,2,0.442
779,3,0.392561983471074
779,4,0.292361111111111
779,5,0.252623456790123
779,6,0.25576171875
779,7,0.252210884353742
779,8,0.252140309155767
779,9,0.25439453125
779,10,0.244754464285714
779,11,0.246165279429251
779,12,0.242247732426304
779,13,0.239014274691358
779,14,0.237163050624589
779,15,0.231222222222222
780,1,0.48396875
780,2,0.470277777777778
780,3,0.436611111111111
780,4,0.429526534859521
780,5,0.411672967863894
780,6,0.394984567901235
780,7,0.383912037037037
780,8,0.315277777777778
780,9,0.271875
781,1,0.482875
781,2,0.456831065759637
781,3,0.437939453125
781,4,0.426736111111111
781,5,0.3715
781,6,0.306944444444444
781,7,0.195138888888889
781,8,0.196683673469388
781,9,0.195351239669422
781,10,0.191709183673469
781,11,0.192148526077098
781,12,0.195616319444444
781,13,0.195567867036011
781,14,0.193735827664399
781,15,0.194677734375
782,1,0.4898125
782,2,0.467554012345679
782,3,0.446524234693878
782,4,0.425260416666667
782,5,0.400194444444444
782,6,0.394003642039542
782,7,0.397178386567353
782,8,0.385579313356625
782,9,0.382360216800567
782,10,0.378985738612175
782,11,0.379848209876543
782,12,0.37878899660002
782,13,0.379235945142654
782,14,0.377779102059508
782,15,0.376152066823407
783,1,0.48721875
783,2,0.454340277777778
783,3,0.425555555555556
783,4,0.418112244897959
783,5,0.38790625
783,6,0.387654320987654
783,7,0.381376337693222
783,8,0.369074141709277
783,9,0.353605109739369
783,10,0.352560077285352
783,11,0.354422787864404
783,12,0.350446515673777
783,13,0.347327055822329
783,14,0.345114274837219
783,15,0.346322678769642
784,1,0.4785625
784,2,0.458418367346939
784,3,0.408864795918367
784,4,0.377169421487603
784,5,0.314930555555556
784,6,0.28
784,7,0.22421875
785,1,0.48853125
785,2,0.4716796875
785,3,0.460012755102041
785,4,0.420052083333333
785,5,0.401041666666667
785,6,0.359375
785,7,0.3125
786,1,0.4886875
786,2,0.474382716049383
786,3,0.453466796875
786,4,0.456777777777778
786,5,0.4173828125
786,6,0.402232142857143
786,7,0.39
786,8,0.384375
786,9,0.379275173611111
786,10,0.37690625
786,11,0.385746173469388
786,12,0.380020811654527
786,13,0.381697896120973
786,14,0.377030612244898
786,15,0.369214285714286
787,1,0.48815625
787,2,0.466897506925208
787,3,0.428890306122449
787,4,0.379511834319527
787,5,0.367011834319527
787,6,0.352168367346939
787,7,0.32617728531856
787,8,0.329830558858502
787,9,0.320489408327246
787,10,0.327770833333333
787,11,0.332088719606033
787,12,0.331804912146049
787,13,0.327169897782641
787,14,0.328154749262055
787,15,0.325686917485297
788,1,0.48884375
788,2,0.470890022675737
788,3,0.461
788,4,0.443672839506173
788,5,0.423498810939358
788,6,0.422105387523629
788,7,0.423407369146006
788,8,0.404844674556213
788,9,0.391173758623045
788,10,0.380497101517579
788,11,0.380969831314879
788,12,0.379810855263158
788,13,0.379554845422117
788,14,0.378342931183801
788,15,0.376160499649093
789,1,0.48871875
789,2,0.476997041420118
789,3,0.462003780718336
789,4,0.458194588969823
789,5,0.458310249307479
789,6,0.458888228299643
789,7,0.458560090702948
789,8,0.454541522491349
789,9,0.447555555555556
789,10,0.421811224489796
789,11,0.393713017751479
789,12,0.40280612244898
789,13,0.397677951388889
789,14,0.395280661284121
789,15,0.399404174884944
790,1,0.48846875
790,2,0.458989197530864
790,3,0.4046875
791,1,0.48625
791,2,0.468801652892562
791,3,0.402517361111111
791,4,0.2355
791,5,0.2
792,1,0.486625
792,2,0.472152366863905
792,3,0.447707612456747
792,4,0.371875
793,1,0.489875
793,2,0.427256944444444
793,3,0.389930555555556
793,4,0.320918367346939
793,5,0.324479166666667
793,6,0.3328125
793,7,0.2875
794,1,0.488625
794,2,0.470263671875
794,3,0.46328125
794,4,0.445663265306122
794,5,0.43425
794,6,0.405555555555556
795,1,0.4884375
795,2,0.457568027210884
795,3,0.445512543252595
795,4,0.417820821005917
795,5,0.401462809917355
795,6,0.401438277447269
795,7,0.3980288
795,8,0.395036453524161
795,9,0.392411243942167
795,10,0.389728646906447
795,11,0.389201056262987
795,12,0.387614024577048
795,13,0.387116524419943
795,14,0.38624616444774
795,15,0.3851558740355
796,1,0.49115625
796,2,0.458641975308642
796,3,0.3935
796,4,0.341796875
796,5,0.323958333333333
796,6,0.25
796,7,0.245
796,8,0.219
796,9,0.2065
796,10,0.2
797,1,0.48421875
797,2,0.459452479338843
797,3,0.457793209876543
797,4,0.431774376417234
797,5,0.416884566326531
797,6,0.412538739669422
797,7,0.415177122769064
797,8,0.405297783933518
797,9,0.399873587150506
797,10,0.4041953125
797,11,0.402762759515571
797,12,0.38375269313635
797,13,0.37962512701408
797,14,0.376798363973689
797,15,0.3726536
798,1,0.49025
798,2,0.470007396449704
798,3,0.458092206790123
798,4,0.455372761349438
798,5,0.452821180555556
798,6,0.451077777777778
798,7,0.44276572158022
798,8,0.444975505669049
798,9,0.441315392748062
798,10,0.441368572934689
798,11,0.441346306365753
798,12,0.442022140244852
798,13,0.438873298284495
798,14,0.437721153846154
798,15,0.434887054268645
799,1,0.491375
799,2,0.472565157750343
799,3,0.449457465277778
799,4,0.441306111411574
799,5,0.42822315558802
799,6,0.433537037037037
799,7,0.427505947231834
799,8,0.424280247813411
799,9,0.421209969008264
799,10,0.417814517388588
799,11,0.4150935085881
799,12,0.411878086419753
799,13,0.409800377644059
799,14,0.408348032473149
799,15,0.40747711796413
800,1,0.48984375
800,2,0.469926303854875
800,3,0.436880165289256
800,4,0.392708333333333
800,5,0.387345679012346
800,6,0.375462962962963
800,7,0.32265625
800,8,0.275510204081633
800,9,0.255917159763314
800,10,0.278555555555556
800,11,0.270375
800,12,0.230555555555556
800,13,0.19765625
801,1,0.48603125
801,2,0.47004
801,3,0.452854938271605
801,4,0.43303324099723
801,5,0.432348771266541
801,6,0.421153846153846
801,7,0.39814453125
801,8,0.35075
801,9,0.3548828125
801,10,0.3165
801,11,0.32
801,12,0.2885
801,13,0.284259259259259
801,14,0.2923828125
801,15,0.286224489795918
802,1,0.48840625
802,2,0.460562414266118
802,3,0.440289256198347
802,4,0.41712
802,5,0.409467455621302
802,6,0.404578189300412
802,7,0.398678337631422
802,8,0.395131714876033
802,9,0.385503241577213
802,10,0.379408124340557
802,11,0.378966198979592
802,12,0.380938900027227
802,13,0.381247123061539
802,14,0.381492809753428
802,15,0.375771133621702
803,1,0.488375
803,2,0.465944444444444
803,3,0.445052083333333
803,4,0.429108996539792
803,5,0.414127218934911
803,6,0.400998520710059
803,7,0.400257201646091
803,8,0.402348372781065
803,9,0.397764825712992
803,10,0.396015855952701
803,11,0.386437413434903
803,12,0.384342747232126
803,13,0.376993960849646
803,14,0.373551598614096
803,15,0.369663031705919
804,1,0.4885625
804,2,0.464462809917355
804,3,0.44266975308642
804,4,0.44456
804,5,0.444600591715976
804,6,0.443727705112961
804,7,0.427125
804,8,0.4216796875
804,9,0.4109
804,10,0.394212962962963
804,11,0.387712665406427
804,12,0.381585207612457
804,13,0.375797520661157
804,14,0.376580255681818
804,15,0.366610939643347
805,1,0.48634375
805,2,0.47523629489603
805,3,0.454774305555556
805,4,0.402932098765432
805,5,0.3975
805,6,0.340625
805,7,0.326388888888889
805,8,0.291666666666667
806,1,0.49134375
806,2,0.426625
806,3,0.411764705882353
806,4,0.396323529411765
806,5,0.383801020408163
806,6,0.356059556786704
806,7,0.356439393939394
806,8,0.346974806585995
806,9,0.342793367346939
806,10,0.343657836076818
806,11,0.34477099609375
806,12,0.345574826610332
806,13,0.341995635034632
806,14,0.342527493628698
806,15,0.343401357616049
807,1,0.48934375
807,2,0.4626875
807,3,0.419875
807,4,0.4042
807,5,0.40799560546875
807,6,0.378443287037037
807,7,0.373867984693878
807,8,0.375499131944444
807,9,0.362069515306122
807,10,0.342573302469136
807,11,0.336024305555556
807,12,0.32430859375
807,13,0.315515894663757
807,14,0.310805018113199
807,15,0.312978098697692
808,1,0.48790625
808,2,0.475259515570934
808,3,0.445661157024793
808,4,0.3375
808,5,0.316125
808,6,0.321938775510204
808,7,0.301388888888889
808,8,0.2975
808,9,0.3
808,10,0.2375
809,1,0.48571875
809,2,0.462890625
809,3,0.433520761245675
809,4,0.4085
809,5,0.3455078125
809,6,0.277777777777778
809,7,0.253826530612245
809,8,0.245138888888889
809,9,0.22578125
809,10,0.218489583333333
809,11,0.223095703125
809,12,0.212087673611111
809,13,0.208277777777778
809,14,0.21242320415879
809,15,0.209086776859504
810,1,0.48996875
810,2,0.472048611111111
810,3,0.462629132231405
810,4,0.443871191135734
810,5,0.426939058171745
810,6,0.40031887755102
810,7,0.367625
810,8,0.359722222222222
810,9,0.35144
810,10,0.343460648148148
810,11,0.333001874219075
810,12,0.337852040816327
810,13,0.333141788707025
810,14,0.32978650882964
810,15,0.33745760231401
811,1,0.48828125
811,2,0.457257231404959
811,3,0.431617647058824
811,4,0.406412894375857
811,5,0.373763020833333
811,6,0.364605034722222
811,7,0.372280092592593
811,8,0.366636316337149
811,9,0.361580078125
811,10,0.355759297520661
811,11,0.353361333711253
811,12,0.346605885373368
811,13,0.345878581969447
811,14,0.344491065145488
811,15,0.343005875961974
812,1,0.4901875
812,2,0.46394
812,3,0.43075
812,4,0.388541666666667
812,5,0.378920118343195
812,6,0.361260330578512
812,7,0.3072265625
812,8,0.309765625
812,9,0.297991689750693
812,10,0.292486149584488
812,11,0.288040816326531
812,12,0.287020408163265
812,13,0.28195867768595
812,14,0.289683356195702
812,15,0.287736496421919
813,1,0.48778125
813,2,0.454132231404959
813,3,0.407231404958678
813,4,0.382142857142857
813,5,0.378777777777778
813,6,0.371842560553633
813,7,0.35858843537415
813,8,0.353268494897959
813,9,0.345089285714286
813,10,0.3373515625
813,11,0.329765432098765
813,12,0.332388305664063
813,13,0.334422831632653
813,14,0.330015
813,15,0.339073320637119
814,1,0.48840625
814,2,0.463850415512465
814,3,0.442233727810651
814,4,0.439824263038549
814,5,0.419555555555556
814,6,0.382618343195266
814,7,0.321913580246914
814,8,0.318303571428571
814,9,0.319111111111111
814,10,0.307998614958449
814,11,0.297080498866213
814,12,0.29018
814,13,0.293091836734694
814,14,0.291533933518006
814,15,0.290800382653061
815,1,0.48371875
815,2,0.42780612244898
815,3,0.368827160493827
815,4,0.326
816,1,0.49215625
816,2,0.47601606805293
816,3,0.460481770833333
816,4,0.440270083102493
816,5,0.42984693877551
816,6,0.417795138888889
816,7,0.405381394296062
816,8,0.396334648257725
816,9,0.39219864744352
816,10,0.386218421204764
816,11,0.385100849068858
816,12,0.382654376417234
816,13,0.38152817199009
816,14,0.378346040428062
816,15,0.376778183977883
817,1,0.49078125
817,2,0.469008875739645
817,3,0.4525390625
817,4,0.41171875
817,5,0.368639053254438
817,6,0.3451171875
817,7,0.3427734375
817,8,0.334438775510204
817,9,0.331
817,10,0.3302734375
817,11,0.297222222222222
818,1,0.4883125
818,2,0.459413580246914
818,3,0.428857421875
818,4,0.398372781065089
818,5,0.37255859375
818,6,0.365651010701546
818,7,0.334876093294461
818,8,0.32254539858418
818,9,0.321468628773824
818,10,0.317438718772026
818,11,0.310121484514062
818,12,0.307500886188519
818,13,0.306300435731891
818,14,0.303731093763151
818,15,0.302426615908797
819,1,0.49259375
819,2,0.471337890625
819,3,0.430208333333333
819,4,0.363888888888889
820,1,0.48634375
820,2,0.468512110726644
820,3,0.423303324099723
820,4,0.418858131487889
820,5,0.38875
820,6,0.363916015625
820,7,0.352408854166667
820,8,0.349180555555556
820,9,0.331599323602706
820,10,0.332867407317957
820,11,0.33270372958337
820,12,0.332323695695299
820,13,0.328870719666968
820,14,0.328318055726446
820,15,0.33127814796736
821,1,0.48853125
821,2,0.465270083102493
821,3,0.46396484375
821,4,0.436024305555556
821,5,0.3828125
821,6,0.325
821,7,0.2375
822,1,0.48875
822,2,0.467875
822,3,0.448974609375
822,4,0.450988520408163
822,5,0.44080825617284
822,6,0.433856571252693
822,7,0.437513888888889
822,8,0.424251111111111
822,9,0.419167157646663
822,10,0.416697557301512
822,11,0.419819979188345
822,12,0.417141818151477
822,13,0.412131264
822,14,0.412071350478967
822,15,0.41103784166738
823,1,0.48775
823,2,0.459114583333333
823,3,0.415972222222222
823,4,0.328875
823,5,0.340885416666667
823,6,0.331818181818182
823,7,0.323594674556213
823,8,0.300793650793651
823,9,0.29522
823,10,0.301224922839506
823,11,0.302550361570248
823,12,0.304631232686981
823,13,0.302962770262458
823,14,0.301520381328074
823,15,0.302715226955234
824,1,0.49240625
824,2,0.47241124260355
824,3,0.368055555555556
824,4,0.290625
825,1,0.4868125
825,2,0.473702422145329
825,3,0.468408203125
825,4,0.451611111111111
825,5,0.428550295857988
825,6,0.420971074380165
825,7,0.383471074380165
825,8,0.369387755102041
825,9,0.31875
825,10,0.31875
826,1,0.4838125
826,2,0.455902777777778
827,1,0.482875
827,2,0.453555555555556
827,3,0.437086776859504
827,4,0.417013888888889
827,5,0.3885
827,6,0.2375
828,1,0.492125
828,2,0.479833333333333
828,3,0.426388888888889
829,1,0.4895625
829,2,0.470557851239669
829,3,0.459245562130178
829,4,0.438671875
829,5,0.418036332179931
829,6,0.397704081632653
829,7,0.406
829,8,0.374609375
829,9,0.360459183673469
829,10,0.354209183673469
829,11,0.344444444444444
829,12,0.341611111111111
829,13,0.338548752834467
829,14,0.3400078125
829,15,0.3395
830,1,0.48396875
830,2,0.4765625
830,3,0.47225
830,4,0.44609375
830,5,0.403125
830,6,0.366666666666667
830,7,0.30625
831,1,0.4881875
831,2,0.449586776859504
831,3,0.410546875
831,4,0.40625
831,5,0.341666666666667
832,1,0.4855
832,2,0.468722222222222
832,3,0.432568359375
832,4,0.419653925619835
832,5,0.409299307958478
832,6,0.411848958333333
832,7,0.412024221453287
832,8,0.367301038062284
832,9,0.358641975308642
832,10,0.342243367935409
832,11,0.338912849494349
832,12,0.33929437515747
832,13,0.337231600459114
832,14,0.339483691113937
832,15,0.339615891603195
833,1,0.48703125
833,2,0.456591796875
833,3,0.450424382716049
833,4,0.42880859375
833,5,0.377
833,6,0.29375
833,7,0.277777777777778
833,8,0.247222222222222
834,1,0.4869375
834,2,0.47099609375
834,3,0.4140625
834,4,0.368168934240363
834,5,0.358854166666667
834,6,0.327272727272727
834,7,0.303125
834,8,0.2375
834,9,0.243055555555556
834,10,0.196875
835,1,0.4915625
835,2,0.467862654320988
835,3,0.421819526627219
835,4,0.396444444444444
835,5,0.381083579881657
835,6,0.374807098765432
835,7,0.359416605029586
835,8,0.357074502595156
835,9,0.3561304
835,10,0.353622777777778
835,11,0.351359241741006
835,12,0.352404131985731
835,13,0.351856204362233
835,14,0.353628262001421
835,15,0.351847126410095
836,1,0.48609375
836,2,0.455785123966942
836,3,0.4215
836,4,0.347704081632653
836,5,0.34453125
836,6,0.322
837,1,0.489875
837,2,0.44925
837,3,0.37890625
837,4,0.25
838,1,0.48875
838,2,0.471103395061728
838,3,0.446487603305785
838,4,0.413541666666667
838,5,0.405177514792899
838,6,0.387152777777778
838,7,0.366937869822485
838,8,0.357681405895692
838,9,0.341259765625
838,10,0.3228515625
838,11,0.25
839,1,0.4888125
839,2,0.474445266272189
839,3,0.446826171875
839,4,0.391
839,5,0.372222222222222
840,1,0.49265625
840,2,0.472115384615385
840,3,0.4287109375
840,4,0.404
840,5,0.388568298027757
840,6,0.383815414738341
840,7,0.378444632290786
840,8,0.369077693949093
840,9,0.367498289202106
840,10,0.363090258046051
840,11,0.36207531552916
840,12,0.362374583493528
840,13,0.360818024547831
840,14,0.360650155483613
840,15,0.359933076592773
841,1,0.4895625
841,2,0.463137755102041
841,3,0.427166666666667
841,4,0.27890625
842,1,0.48425
842,2,0.45
842,3,0.418375
842,4,0.365599173553719
842,5,0.3830078125
842,6,0.34515306122449
842,7,0.333796296296296
842,8,0.323345935727788
842,9,0.32035246876859
842,10,0.321355817111815
842,11,0.320045918367347
842,12,0.319198412698413
842,13,0.31769943019943
842,14,0.312043331432832
842,15,0.311248105041811
843,1,0.4880625
843,2,0.459837962962963
843,3,0.425921550094518
843,4,0.415041666666667
843,5,0.399735996326905
843,6,0.373685171658145
843,7,0.377741189035244
843,8,0.3815390625
843,9,0.382334189041326
843,10,0.378819444444444
843,11,0.378746032714844
843,12,0.377612359221195
843,13,0.37818927810406
843,14,0.376050113061845
843,15,0.374585004884223
844,1,0.48759375
844,2,0.460650887573964
844,3,0.42155612244898
844,4,0.371590909090909
844,5,0.374652777777778
844,6,0.357986111111111
844,7,0.367665289256198
844,8,0.33212890625
844,9,0.355555555555556
844,10,0.3555
844,11,0.348388888888889
844,12,0.34702216066482
844,13,0.345231401384083
844,14,0.346910444234405
844,15,0.343265306122449
845,1,0.4848125
845,2,0.456951530612245
845,3,0.423724489795918
845,4,0.376953125
845,5,0.338375
845,6,0.3294921875
845,7,0.313494809688581
845,8,0.298681640625
845,9,0.289
845,10,0.285572562358277
845,11,0.2800625
845,12,0.268
845,13,0.225
846,1,0.4846875
846,2,0.452166666666667
846,3,0.448192148760331
846,4,0.439876033057851
846,5,0.435630193905817
846,6,0.425408496732026
846,7,0.410616654069035
846,8,0.419547325102881
846,9,0.418526170798898
846,10,0.416428516994361
846,11,0.407036780547861
846,12,0.404704212797898
846,13,0.404994836464464
846,14,0.40272617913106
846,15,0.402160714285714
847,1,0.48640625
847,2,0.472616598079561
847,3,0.461675347222222
847,4,0.441015089163237
847,5,0.438444444444444
847,6,0.439239958448753
847,7,0.4213359375
847,8,0.401946366782007
847,9,0.3873984375
847,10,0.382496126033058
847,11,0.380115784499055
847,12,0.375347107438017
847,13,0.3679296875
847,14,0.365981713639363
847,15,0.362221134448796
848,1,0.4855
848,2,0.46497802734375
848,3,0.460633680555556
848,4,0.448954046639232
848,5,0.429049556213018
848,6,0.398261834319527
848,7,0.339889705882353
848,8,0.330126953125
848,9,0.323234072022161
848,10,0.317260204081633
848,11,0.320598724908471
848,12,0.318821637110727
848,13,0.319634970516149
848,14,0.318936
848,15,0.320520192877875
849,1,0.48903125
849,2,0.448828125
849,3,0.404166666666667
849,4,0.2
850,1,0.482875
850,2,0.440816326530612
850,3,0.3658203125
850,4,0.3485
850,5,0.322222222222222
851,1,0.4840625
851,2,0.45172193877551
851,3,0.442148526077097
851,4,0.426084183673469
851,5,0.41202392578125
851,6,0.4080078125
851,7,0.401025390625
851,8,0.390702160493827
851,9,0.391203125
851,10,0.396291089965398
851,11,0.379362880886427
851,12,0.288888888888889
851,13,0.255555555555556
852,1,0.48721875
852,2,0.43595041322314
852,3,0.41508875739645
852,4,0.363842975206612
852,5,0.338
853,1,0.492125
853,2,0.470068359375
853,3,0.456860207100592
853,4,0.45896614069691
853,5,0.434011627906977
853,6,0.430220837180671
853,7,0.426367283950617
853,8,0.417428134755463
853,9,0.411334949756661
853,10,0.404931809947725
853,11,0.402594133967499
853,12,0.40275569309454
853,13,0.401101801813007
853,14,0.399072360920591
853,15,0.397347898324507
854,1,0.4830625
854,2,0.475129757785467
854,3,0.417857142857143
854,4,0.3585
854,5,0.332253086419753
854,6,0.307397959183673
854,7,0.307954545454545
854,8,0.294444444444444
854,9,0.253316326530612
854,10,0.25216049382716
854,11,0.257375
854,12,0.258171745152355
854,13,0.258093278463649
854,14,0.255606995884774
854,15,0.254579889807163
855,1,0.4845625
855,2,0.453316326530612
855,3,0.387890625
855,4,0.328472222222222
856,1,0.4878125
856,2,0.361328125
856,3,0.327789256198347
856,4,0.301875
856,5,0.275666666666667
856,6,0.2505
856,7,0.242361111111111
856,8,0.224125
856,9,0.224038461538462
856,10,0.205357142857143
856,11,0.205268595041322
856,12,0.21171875
856,13,0.22421875
856,14,0.222704081632653
856,15,0.223375
857,1,0.48959375
857,2,0.478841145833333
857,3,0.469187145557656
857,4,0.448784722222222
857,5,0.434678597516435
857,6,0.428395328719723
857,7,0.416206853111615
857,8,0.407046250452844
857,9,0.397198964497041
857,10,0.389007582199546
857,11,0.389650672892431
857,12,0.387100778314546
857,13,0.385870338246323
857,14,0.383400493827161
857,15,0.38311210595018
858,1,0.483625
858,2,0.449070247933884
858,3,0.378
858,4,0.347
858,5,0.315
858,6,0.252777777777778
858,7,0.240625
858,8,0.23125
858,9,0.225
859,1,0.4894375
859,2,0.473555555555556
859,3,0.464158163265306
859,4,0.451625
859,5,0.36875
859,6,0.347222222222222
860,1,0.48884375
860,2,0.481879340277778
860,3,0.460356404958678
860,4,0.445394736842105
860,5,0.418622448979592
860,6,0.397368421052632
860,7,0.381887755102041
860,8,0.373263888888889
860,9,0.368699296917253
860,10,0.355715255771842
860,11,0.341200499807766
860,12,0.342051779389442
860,13,0.345757617728532
860,14,0.347256235827664
860,15,0.336308864265928
861,1,0.4871875
861,2,0.455208333333333
861,3,0.436777777777778
861,4,0.371875
861,5,0.225
862,1,0.485875
862,2,0.462159863945578
862,3,0.453497164461248
862,4,0.43922193877551
862,5,0.427947845804989
862,6,0.432926038062284
862,7,0.416255752794214
862,8,0.39066162109375
862,9,0.38956894631321
862,10,0.393017945842012
862,11,0.384947204589844
862,12,0.381063248185503
862,13,0.377570144513723
862,14,0.376099184378716
862,15,0.376256662397512
863,1,0.4874375
863,2,0.468285123966942
863,3,0.409710743801653
863,4,0.40322265625
863,5,0.386607142857143
863,6,0.381277777777778
863,7,0.368312854442344
863,8,0.375462962962963
863,9,0.377834467120181
863,10,0.37459375
863,11,0.365266299357208
863,12,0.352077259475219
863,13,0.34799268573307
863,14,0.340126800537109
863,15,0.335048151765819
864,1,0.486125
864,2,0.470659722222222
864,3,0.436962890625
864,4,0.4225
864,5,0.391319444444444
864,6,0.3279296875
864,7,0.31087962962963
864,8,0.307794784580499
864,9,0.310314776274714
864,10,0.310734375
864,11,0.304215976331361
864,12,0.288592611862643
864,13,0.282636834319527
864,14,0.287604042806183
864,15,0.281729153539172
865,1,0.48821875
865,2,0.450446428571429
865,3,0.394444444444444
865,4,0.30625
865,5,0.213888888888889
866,1,0.482375
866,2,0.462465706447188
866,3,0.458849862258953
866,4,0.43518
866,5,0.427812213039486
866,6,0.419189049586777
866,7,0.418632990386237
866,8,0.410744665513264
866,9,0.407126762538055
866,10,0.405385589599609
866,11,0.403371418443101
866,12,0.40086883277675
866,13,0.399124720516385
866,14,0.39804105758667
866,15,0.39699566363741
867,1,0.48575
867,2,0.440432098765432
867,3,0.359722222222222
867,4,0.25
868,1,0.4878125
868,2,0.467881944444444
868,3,0.4215
