"trial","gen","n","g","z","w","sourcepops","n.pop0","alpha","evolve","block","repct"
105,1,20,-0.39,-0.257117367601547,0.613759370222034,14,20,0,TRUE,2,4
105,2,8,-0.4,-0.871611716189467,0.355520002501309,14,20,0,TRUE,2,4
105,3,7,-0.685714285714286,-0.361130231682839,0.530989011276802,14,20,0,TRUE,2,4
105,4,1,0,0.330028789311032,0.866098521786282,14,20,0,TRUE,2,4
106,1,100,-0.376,-0.424468601893619,0.566484174225907,14,100,0,TRUE,2,4
106,2,74,-0.178378378378378,-0.162499471307295,0.669676422471999,14,100,0,TRUE,2,4
106,3,46,0.143478260869565,0.122798198010552,0.813226327307597,14,100,0,TRUE,2,4
106,4,35,0.188571428571429,0.351504817803822,0.924331716456087,14,100,0,TRUE,2,4
106,5,45,0.191111111111111,0.139598543376125,0.819256681681716,14,100,0,TRUE,2,4
106,6,24,0.291666666666667,0.0363387877013914,0.75653596236378,14,100,0,TRUE,2,4
106,7,23,0.104347826086957,-0.0534585169458221,0.717517229708365,14,100,0,TRUE,2,4
106,8,17,0.317647058823529,0.215028380950438,0.875706649533114,14,100,0,TRUE,2,4
106,9,32,0.3375,0.459914200131701,0.962693680771262,14,100,0,TRUE,2,4
106,10,26,0.615384615384615,0.374720944166929,0.945376699184762,14,100,0,TRUE,2,4
106,11,25,0.664,0.912339843573418,1.19788723948079,14,100,0,TRUE,2,4
106,12,18,0.677777777777778,1.0287102385381,1.27727902116173,14,100,0,TRUE,2,4
106,13,23,0.721739130434783,0.797372980357683,1.15771957875759,14,100,0,TRUE,2,4
106,14,23,0.834782608695652,0.765044441850379,1.14872365506136,14,100,0,TRUE,2,4
106,15,16,1,1.08974078010857,1.33019239715469,14,100,0,TRUE,2,4
107,1,20,-0.3,-0.309030111343169,0.576744242914606,14,20,0,FALSE,2,4
107,2,11,0.0181818181818182,-0.103716476592517,0.755108255050569,14,20,0,FALSE,2,4
107,3,1,0.4,1.20455899572952,1.41604431099118,14,20,0,FALSE,2,4
108,1,100,-0.182,-0.265722492190066,0.636600650851556,14,100,0,FALSE,2,4
108,2,65,-0.0615384615384615,-0.0796790771434107,0.717902954855793,14,100,0,FALSE,2,4
108,3,46,0.0391304347826087,0.0468941233158717,0.759150513449904,14,100,0,FALSE,2,4
108,4,36,-0.0111111111111111,-0.0484071110961937,0.738263546665796,14,100,0,FALSE,2,4
108,5,28,-0.157142857142857,-0.255246555170392,0.63247440237655,14,100,0,FALSE,2,4
108,6,19,-0.0421052631578947,-0.325631588789263,0.677570354611392,14,100,0,FALSE,2,4
108,7,10,-0.12,-0.635923824254049,0.506750993063878,14,100,0,FALSE,2,4
109,1,20,-0.52,-0.638489813133607,0.497596064017503,14,20,0.0035,TRUE,2,4
109,2,8,-0.475,-0.400571150936748,0.559593500194826,14,20,0.0035,TRUE,2,4
110,1,100,-0.206,-0.164685440211073,0.66689700773918,14,100,0.0035,TRUE,2,4
110,2,59,0.0169491525423729,0.0650028997706441,0.757373221059549,14,100,0.0035,TRUE,2,4
110,3,37,0.172972972972973,0.132327909438046,0.785208660387483,14,100,0.0035,TRUE,2,4
110,4,33,0.157575757575758,0.101548448392717,0.814840568416724,14,100,0.0035,TRUE,2,4
110,5,16,0.075,0.0977359938356167,0.768664202819165,14,100,0.0035,TRUE,2,4
110,6,8,-0.025,0.00503658259418282,0.6933721777396,14,100,0.0035,TRUE,2,4
110,7,8,0.075,0.527851702452751,1.00790257939098,14,100,0.0035,TRUE,2,4
110,8,12,0.0833333333333333,0.522064464746331,1.02311598491997,14,100,0.0035,TRUE,2,4
110,9,11,0.345454545454545,0.349858024200289,0.946857063071848,14,100,0.0035,TRUE,2,4
110,10,15,0.573333333333333,0.421698607421789,0.949723846714961,14,100,0.0035,TRUE,2,4
110,11,17,0.705882352941177,0.706966217821941,1.03079680412219,14,100,0.0035,TRUE,2,4
110,12,15,0.453333333333333,0.639465717373305,1.05611723832427,14,100,0.0035,TRUE,2,4
110,13,13,0.261538461538462,0.141762535136625,0.788415112454698,14,100,0.0035,TRUE,2,4
110,14,10,0.38,0.81079150181246,1.1965499741529,14,100,0.0035,TRUE,2,4
110,15,16,0.5375,0.457105839814796,0.935217001656054,14,100,0.0035,TRUE,2,4
111,1,20,-0.34,-0.108694949492562,0.67011899302433,14,20,0.0035,FALSE,2,4
111,2,8,-0.325,-0.548247787292817,0.453948670142885,14,20,0.0035,FALSE,2,4
111,3,6,-0.133333333333333,0.167453052995768,0.80369499636925,14,20,0.0035,FALSE,2,4
111,4,8,0.175,0.33139135174753,0.896645830718303,14,20,0.0035,FALSE,2,4
112,1,100,-0.46,-0.523421530848117,0.532481175989158,14,100,0.0035,FALSE,2,4
112,2,30,-0.00666666666666665,-0.0700648237374011,0.748338038311998,14,100,0.0035,FALSE,2,4
112,3,14,-0.314285714285714,-0.370663381454393,0.578593355807942,14,100,0.0035,FALSE,2,4
112,4,7,-0.371428571428571,-0.618359355455216,0.446265818683078,14,100,0.0035,FALSE,2,4
112,5,4,0.1,-0.264751092443068,0.654743574527187,14,100,0.0035,FALSE,2,4
112,6,1,-0.2,-1.43114187807481,0.16801853988165,14,100,0.0035,FALSE,2,4
113,1,20,-0.4,-0.317227920034356,0.569056360790006,15,20,0,TRUE,3,4
113,2,12,-0.516666666666667,-0.657321537292414,0.436961380012648,15,20,0,TRUE,3,4
113,3,5,-0.76,-0.877135922447779,0.351245512366963,15,20,0,TRUE,3,4
113,4,2,-0.9,-0.355309781891791,0.755083546105763,15,20,0,TRUE,3,4
113,5,5,-1.08,-0.582316849595062,0.470386909933264,15,20,0,TRUE,3,4
113,6,6,-0.866666666666667,-1.01725994094648,0.346058787711285,15,20,0,TRUE,3,4
113,7,3,-0.533333333333333,-0.0457758595664817,0.661457324773384,15,20,0,TRUE,3,4
114,1,100,-0.374,-0.394755808443626,0.559021350626306,15,100,0,TRUE,3,4
114,2,57,-0.350877192982456,-0.329959891101586,0.576379406229393,15,100,0,TRUE,3,4
114,3,25,-0.424,-0.464936592958658,0.528534305610586,15,100,0,TRUE,3,4
114,4,11,-0.0363636363636364,-0.144574612829578,0.659400577282988,15,100,0,TRUE,3,4
114,5,4,0.2,0.286065988718069,0.844096270150337,15,100,0,TRUE,3,4
114,6,3,0.2,0.705558152419571,1.10725140280569,15,100,0,TRUE,3,4
114,7,8,0.15,0.287591310923753,0.863739956953701,15,100,0,TRUE,3,4
114,8,7,0.257142857142857,0.308111406341173,0.934490545377238,15,100,0,TRUE,3,4
114,9,3,0.2,-0.520995843784611,0.437453453675096,15,100,0,TRUE,3,4
114,10,2,0.2,0.429805271024913,0.949419364072753,15,100,0,TRUE,3,4
115,1,20,-0.5,-0.63087294220583,0.459852805065919,15,20,0,FALSE,3,4
115,2,6,0.1,-0.199571719967964,0.680191852629839,15,20,0,FALSE,3,4
115,3,6,-0.133333333333333,0.14473043760582,0.805111321437189,15,20,0,FALSE,3,4
115,4,7,-0.0857142857142857,0.209259501342203,0.899158929020338,15,20,0,FALSE,3,4
115,5,3,-0.533333333333333,-0.673574623703815,0.381064176170822,15,20,0,FALSE,3,4
116,1,100,-0.47,-0.49042735834667,0.518758240182623,15,100,0,FALSE,3,4
116,2,68,0.0823529411764706,0.022231084080179,0.748376782322627,15,100,0,FALSE,3,4
116,3,67,0.104477611940299,0.0766909645228471,0.791317507370854,15,100,0,FALSE,3,4
116,4,60,-0.0466666666666667,0.0609296715147181,0.797826941889787,15,100,0,FALSE,3,4
116,5,37,-0.0054054054054054,-0.0739655116574336,0.710546171732288,15,100,0,FALSE,3,4
116,6,31,-1.79068229778251e-18,-0.00664871665421383,0.742900880852956,15,100,0,FALSE,3,4
116,7,29,-0.131034482758621,0.0269954730755727,0.790733468844095,15,100,0,FALSE,3,4
116,8,22,-0.0545454545454546,-0.155392916310691,0.692719531777282,15,100,0,FALSE,3,4
116,9,13,-0.138461538461538,-0.209054592424693,0.632628451506473,15,100,0,FALSE,3,4
116,10,7,-0.0571428571428571,-0.460332253378064,0.59367116139469,15,100,0,FALSE,3,4
116,11,2,0.8,1.02416618925085,1.29293314815441,15,100,0,FALSE,3,4
117,1,20,-0.59,-0.265758340178766,0.60524817462274,15,20,0.0035,TRUE,3,4
117,2,4,-0.6,-0.258086133116265,0.592521186400363,15,20,0.0035,TRUE,3,4
117,3,1,-0.6,0.502050838436891,0.970314993932531,15,20,0.0035,TRUE,3,4
118,1,100,-0.218,-0.335245524070803,0.581591998558322,15,100,0.0035,TRUE,3,4
118,2,51,-0.192156862745098,-0.254025852725354,0.62155941707251,15,100,0.0035,TRUE,3,4
118,3,32,-0.08125,0.00647419415979455,0.727210039408109,15,100,0.0035,TRUE,3,4
118,4,25,-0.024,0.129908186820534,0.808687998747594,15,100,0.0035,TRUE,3,4
118,5,13,-0.0769230769230769,-0.0508908155617541,0.707347318109575,15,100,0.0035,TRUE,3,4
118,6,7,0.114285714285714,0.404839074563661,0.921079637470494,15,100,0.0035,TRUE,3,4
118,7,12,0.133333333333333,-0.0346523900126828,0.697774510642341,15,100,0.0035,TRUE,3,4
118,8,13,0.0461538461538461,0.0499445351476903,0.761231960444807,15,100,0.0035,TRUE,3,4
118,9,15,-0.04,0.0441511156435651,0.740300745182665,15,100,0.0035,TRUE,3,4
118,10,5,0.28,0.974140730536005,1.27234899847401,15,100,0.0035,TRUE,3,4
118,11,1,0.2,-0.642515414133602,0.389858882821271,15,100,0.0035,TRUE,3,4
119,1,20,-0.53,-0.659461767825167,0.460860122040249,15,20,0.0035,FALSE,3,4
119,2,6,-0.1,-0.100771667241606,0.694943306690973,15,20,0.0035,FALSE,3,4
119,3,4,0.45,0.392902014242611,0.906864497605267,15,20,0.0035,FALSE,3,4
119,4,2,-0.5,-0.344312804951151,0.54458695799873,15,20,0.0035,FALSE,3,4
120,1,100,-0.384,-0.428947882853824,0.561392167619978,15,100,0.0035,FALSE,3,4
120,2,35,0.0857142857142857,-0.0201260619975131,0.779993483354005,15,100,0.0035,FALSE,3,4
120,3,28,-0.0428571428571429,0.119940700023621,0.804815427541436,15,100,0.0035,FALSE,3,4
120,4,19,0.0631578947368421,-0.0234897989717559,0.710082241064858,15,100,0.0035,FALSE,3,4
120,5,8,-0.275,-0.080025286750734,0.768789116172168,15,100,0.0035,FALSE,3,4
120,6,7,0.171428571428571,0.192673127229321,0.847054041217282,15,100,0.0035,FALSE,3,4
120,7,4,-0.25,0.23523791103302,0.820071180084752,15,100,0.0035,FALSE,3,4
121,1,20,0.01,0.196288396671651,0.836124745302907,16,20,0,TRUE,4,4
121,2,19,-0.115789473684211,0.107563315812928,0.777921022915404,16,20,0,TRUE,4,4
121,3,20,0.02,0.293945248468819,0.893322984750307,16,20,0,TRUE,4,4
121,4,12,0.183333333333333,0.406698890129072,0.997061030191851,16,20,0,TRUE,4,4
121,5,3,0.133333333333333,0.448876415857002,0.941399447824694,16,20,0,TRUE,4,4
122,1,100,-0.052,-0.101270456931924,0.694695899885958,16,100,0,TRUE,4,4
122,2,81,0.0246913580246914,-0.0353225404722628,0.722046244592268,16,100,0,TRUE,4,4
122,3,48,0.0625,-0.0117566895146238,0.7444115148901,16,100,0,TRUE,4,4
122,4,40,0.14,-0.126850681898159,0.676701688747144,16,100,0,TRUE,4,4
122,5,30,0.273333333333333,0.381784701955164,0.935227618239416,16,100,0,TRUE,4,4
122,6,29,0.324137931034483,0.259995871327517,0.869962559100123,16,100,0,TRUE,4,4
122,7,32,0.48125,0.497906225342348,0.977685511654942,16,100,0,TRUE,4,4
122,8,49,0.546938775510204,0.459519755851843,0.969669304136632,16,100,0,TRUE,4,4
122,9,42,0.523809523809524,0.628123725073689,1.06723893708089,16,100,0,TRUE,4,4
122,10,55,0.552727272727273,0.737509797744697,1.11183790760295,16,100,0,TRUE,4,4
122,11,58,0.468965517241379,0.349419988122413,0.920996133393109,16,100,0,TRUE,4,4
122,12,70,0.514285714285714,0.575452904786581,1.02786622899646,16,100,0,TRUE,4,4
122,13,93,0.533333333333333,0.548771418043497,1.02504716271078,16,100,0,TRUE,4,4
122,14,91,0.551648351648352,0.460668368377777,0.979631421051699,16,100,0,TRUE,4,4
122,15,105,0.64952380952381,0.566186004717685,1.02338579013687,16,100,0,TRUE,4,4
123,1,20,0.09,0.244354752225043,0.860729808278205,16,20,0,FALSE,4,4
123,2,17,0.294117647058824,0.453875172459309,0.957361236659073,16,20,0,FALSE,4,4
123,3,12,0.266666666666667,0.616505429703885,1.06163630103839,16,20,0,FALSE,4,4
123,4,16,0.1,0.380799936580392,0.931567125867963,16,20,0,FALSE,4,4
123,5,15,-0.293333333333333,-0.0365623454192444,0.713737215482875,16,20,0,FALSE,4,4
123,6,18,-0.133333333333333,-0.338833089612774,0.583828991961258,16,20,0,FALSE,4,4
123,7,9,-0.133333333333333,0.0881689094493426,0.760509474112544,16,20,0,FALSE,4,4
123,8,8,0.225,0.207059216050775,0.873214697553327,16,20,0,FALSE,4,4
123,9,6,0.2,0.279567893255215,0.851429520972354,16,20,0,FALSE,4,4
123,10,7,0.171428571428571,0.20907558010525,0.873824014465333,16,20,0,FALSE,4,4
123,11,9,0.0666666666666667,0.106867878822103,0.810407382530928,16,20,0,FALSE,4,4
123,12,12,-0.15,-0.0723125590825082,0.804880254512263,16,20,0,FALSE,4,4
123,13,3,0.333333333333333,0.162749387298108,0.782462144568513,16,20,0,FALSE,4,4
123,14,6,-0.533333333333333,-0.218958889899135,0.6907711174947,16,20,0,FALSE,4,4
123,15,6,0.166666666666667,-0.030398143684422,0.701192136865127,16,20,0,FALSE,4,4
124,1,100,-0.006,-0.00350781861473102,0.726276036074864,16,100,0,FALSE,4,4
124,2,76,0.0973684210526316,0.071814525782045,0.777235338305473,16,100,0,FALSE,4,4
124,3,68,0.00294117647058823,-0.135603555219723,0.703898347759175,16,100,0,FALSE,4,4
124,4,48,0.0375,0.190841336116812,0.847397953020582,16,100,0,FALSE,4,4
124,5,19,-0.0315789473684211,-0.197919149547373,0.664620150978655,16,100,0,FALSE,4,4
124,6,14,0.0285714285714286,-0.183984221198275,0.654328774418893,16,100,0,FALSE,4,4
124,7,12,0.216666666666667,0.158834023568052,0.824433177382393,16,100,0,FALSE,4,4
124,8,11,-0.0909090909090909,-0.281702262379835,0.616419272391629,16,100,0,FALSE,4,4
124,9,10,-0.08,0.137074664100376,0.788158194051541,16,100,0,FALSE,4,4
124,10,7,0.0285714285714286,0.0754868910204285,0.788026286555847,16,100,0,FALSE,4,4
124,11,5,-0.16,-0.46626964554833,0.498194913110018,16,100,0,FALSE,4,4
124,12,3,0.133333333333333,0.533123397911658,1.02253159239492,16,100,0,FALSE,4,4
124,13,5,-0.6,-0.581207200289918,0.455160768539106,16,100,0,FALSE,4,4
124,14,5,0.56,0.801363094704505,1.17468160019314,16,100,0,FALSE,4,4
124,15,7,0.314285714285714,0.202561052852177,0.862913921092406,16,100,0,FALSE,4,4
125,1,20,0.28,0.395693594747639,0.951896835800435,16,20,0.0035,TRUE,4,4
125,2,27,0.0222222222222222,-0.0395217642397297,0.686361359719113,16,20,0.0035,TRUE,4,4
125,3,20,-0.13,-0.171127887418942,0.645034944288551,16,20,0.0035,TRUE,4,4
125,4,7,0.0285714285714286,0.0115313149440335,0.775652663281747,16,20,0.0035,TRUE,4,4
125,5,2,-0.1,0.30633745247047,0.900168812715019,16,20,0.0035,TRUE,4,4
126,1,100,-0.104,-0.138466721040982,0.673363857578123,16,100,0.0035,TRUE,4,4
126,2,47,-0.123404255319149,-0.304083494658862,0.602049224017971,16,100,0.0035,TRUE,4,4
126,3,17,-0.2,-0.246481350441729,0.639520465012632,16,100,0.0035,TRUE,4,4
126,4,18,-0.0888888888888889,-0.311970517355537,0.618408097746298,16,100,0.0035,TRUE,4,4
126,5,12,-0.15,-0.343288019514212,0.577454542729929,16,100,0.0035,TRUE,4,4
126,6,4,-0.2,0.0744818103942046,0.772302388775302,16,100,0.0035,TRUE,4,4
126,7,5,-0.32,-0.341193068351313,0.535046936810322,16,100,0.0035,TRUE,4,4
126,8,1,-0.2,-0.299103505453518,0.532661814718729,16,100,0.0035,TRUE,4,4
127,1,20,0.15,0.150723968412817,0.847004924178279,16,20,0.0035,FALSE,4,4
127,2,21,0.019047619047619,0.121461405941072,0.784949021238155,16,20,0.0035,FALSE,4,4
127,3,17,0.117647058823529,0.325551212259052,0.908015092387912,16,20,0.0035,FALSE,4,4
127,4,14,-0.185714285714286,0.0768986510759686,0.827755980445553,16,20,0.0035,FALSE,4,4
127,5,14,0.157142857142857,0.380571100069199,0.953012528780821,16,20,0.0035,FALSE,4,4
127,6,11,-0.236363636363636,-0.610500308127643,0.505845809781994,16,20,0.0035,FALSE,4,4
127,7,7,0.228571428571429,0.481890807834795,1.00243087644453,16,20,0.0035,FALSE,4,4
127,8,12,-0.25,-0.47109587707784,0.542205020094455,16,20,0.0035,FALSE,4,4
127,9,11,0.0545454545454545,-0.180632284700267,0.65814155576396,16,20,0.0035,FALSE,4,4
127,10,9,-0.333333333333333,0.0100491115955311,0.773232763887235,16,20,0.0035,FALSE,4,4
127,11,8,-0.35,-0.315402935080509,0.567124491159683,16,20,0.0035,FALSE,4,4
127,12,8,-0.25,-0.350252053921956,0.627481812850656,16,20,0.0035,FALSE,4,4
127,13,6,-0.0333333333333333,0.297529102624492,0.917872428034877,16,20,0.0035,FALSE,4,4
127,14,8,0,0.052655241525751,0.75852869138175,16,20,0.0035,FALSE,4,4
127,15,3,-0.2,-0.105524238318347,0.751839210988422,16,20,0.0035,FALSE,4,4
128,1,100,0.066,0.165111048529534,0.82675666916938,16,100,0.0035,FALSE,4,4
128,2,63,0.0349206349206349,0.0161735633035111,0.74657151469135,16,100,0.0035,FALSE,4,4
128,3,23,0.0434782608695652,0.00261287431749669,0.774293853575848,16,100,0.0035,FALSE,4,4
128,4,13,-0.246153846153846,-0.328528420021546,0.647101712917302,16,100,0.0035,FALSE,4,4
128,5,6,-0.3,-0.5294507726667,0.534015052912678,16,100,0.0035,FALSE,4,4
128,6,4,-0.85,-0.503295697922292,0.621988462113171,16,100,0.0035,FALSE,4,4
128,7,1,0.6,-0.425930998886579,0.476500209707315,16,100,0.0035,FALSE,4,4
129,1,20,0.15,0.20479204820602,0.831875182716978,17,20,0,TRUE,1,5
129,2,17,0.0941176470588235,0.286742286903883,0.87367199427483,17,20,0,TRUE,1,5
129,3,28,0.05,-0.0762029286427283,0.692349997375119,17,20,0,TRUE,1,5
129,4,16,0,-0.16732329666302,0.668062057546337,17,20,0,TRUE,1,5
129,5,11,0.127272727272727,-0.0156365056655459,0.73993147705424,17,20,0,TRUE,1,5
129,6,14,0.185714285714286,0.28450751398177,0.878784592304703,17,20,0,TRUE,1,5
129,7,13,0.0153846153846154,0.216281868597894,0.872036736625429,17,20,0,TRUE,1,5
129,8,16,0.2375,0.0375985432823141,0.741561634260595,17,20,0,TRUE,1,5
129,9,16,0.5375,0.318422637139693,0.904334793854106,17,20,0,TRUE,1,5
129,10,5,0.52,0.852243956125283,1.20099573279947,17,20,0,TRUE,1,5
130,1,100,-0.024,-0.0897661170873774,0.697761541922058,17,100,0,TRUE,1,5
130,2,50,0.02,0.148892708018672,0.807475334442462,17,100,0,TRUE,1,5
130,3,35,0.182857142857143,0.398848097893849,0.9341632264466,17,100,0,TRUE,1,5
130,4,32,0.325,0.45647609809974,0.980761601119359,17,100,0,TRUE,1,5
130,5,25,0.384,0.557818154752506,1.03164416645212,17,100,0,TRUE,1,5
130,6,16,0.45,0.552340409748223,1.03836601753948,17,100,0,TRUE,1,5
130,7,16,0.325,0.51482868954763,0.990424126073116,17,100,0,TRUE,1,5
130,8,20,0.48,0.313469061190704,0.885129361183855,17,100,0,TRUE,1,5
130,9,18,0.377777777777778,0.220462154879451,0.834328781148591,17,100,0,TRUE,1,5
130,10,20,0.34,0.48988740152997,0.980059198829183,17,100,0,TRUE,1,5
130,11,6,0.166666666666667,-0.247614855544359,0.65643642753201,17,100,0,TRUE,1,5
130,12,13,0.307692307692308,0.423289326913156,0.956454335975387,17,100,0,TRUE,1,5
130,13,16,0.35,0.475209308222074,0.993311224245496,17,100,0,TRUE,1,5
130,14,9,0.177777777777778,-0.299459776989691,0.595393862112557,17,100,0,TRUE,1,5
130,15,2,0.2,0.115977046786131,0.794674159790253,17,100,0,TRUE,1,5
131,1,20,-0.1,-0.065138797648808,0.712521114004366,17,20,0,FALSE,1,5
131,2,9,0.0888888888888889,0.411307762784299,0.941928489184766,17,20,0,FALSE,1,5
131,3,22,0.1,0.379425788516977,0.94826806855668,17,20,0,FALSE,1,5
131,4,14,-0.0571428571428571,-0.104522622228034,0.696672979100937,17,20,0,FALSE,1,5
131,5,11,-0.181818181818182,-0.0280085162109374,0.757317240748037,17,20,0,FALSE,1,5
131,6,15,0.133333333333333,0.256231941991065,0.849675676111002,17,20,0,FALSE,1,5
131,7,10,0.2,0.382586717939278,0.935019603709202,17,20,0,FALSE,1,5
131,8,7,-0.4,-0.311411620447738,0.614555731544265,17,20,0,FALSE,1,5
132,1,100,-0.062,-0.115361639258395,0.689302885901458,17,100,0,FALSE,1,5
132,2,56,0.0178571428571429,-0.0897755582324335,0.712079741438483,17,100,0,FALSE,1,5
132,3,33,0.0363636363636364,0.0709826527049258,0.809568956340883,17,100,0,FALSE,1,5
132,4,32,-0.2,-0.0928506311282264,0.724959826326512,17,100,0,FALSE,1,5
132,5,24,0.183333333333333,0.264349011647723,0.87032246916349,17,100,0,FALSE,1,5
132,6,15,0.08,-0.0323629239566245,0.804794119548673,17,100,0,FALSE,1,5
132,7,9,0.111111111111111,0.0332000669198007,0.791444391834054,17,100,0,FALSE,1,5
132,8,7,-0.114285714285714,-0.410863838999648,0.570281864087401,17,100,0,FALSE,1,5
132,9,7,-0.228571428571429,0.53468540272559,1.03167832403482,17,100,0,FALSE,1,5
132,10,14,0.0142857142857143,0.0240571710291889,0.811039933868281,17,100,0,FALSE,1,5
132,11,16,-0.2125,0.0208142619958711,0.770345194497147,17,100,0,FALSE,1,5
132,12,16,0.175,-0.0179465944391711,0.723692023935545,17,100,0,FALSE,1,5
132,13,20,0.06,-0.0793310161719845,0.697543726629822,17,100,0,FALSE,1,5
132,14,10,0.06,0.223192773361536,0.925813572452488,17,100,0,FALSE,1,5
132,15,14,-0.2,0.245223027200504,0.910001030189292,17,100,0,FALSE,1,5
133,1,20,-0.11,0.156857073485749,0.82766016326291,17,20,0.0035,TRUE,1,5
133,2,17,-0.0941176470588235,-0.203600888590561,0.63885038671212,17,20,0.0035,TRUE,1,5
133,3,10,0.22,0.212498995246069,0.834464148135379,17,20,0.0035,TRUE,1,5
133,4,11,0.490909090909091,0.208078518325775,0.809023818164898,17,20,0.0035,TRUE,1,5
133,5,6,0.366666666666667,0.650083549724836,1.08460798702248,17,20,0.0035,TRUE,1,5
133,6,6,0.466666666666667,1.08201533411991,1.29899824560666,17,20,0.0035,TRUE,1,5
133,7,11,0.654545454545455,0.440230497181395,0.93858724356637,17,20,0.0035,TRUE,1,5
133,8,10,0.76,1.06539045053414,1.31926686488148,17,20,0.0035,TRUE,1,5
133,9,13,0.8,0.919410538034457,1.22374393339547,17,20,0.0035,TRUE,1,5
133,10,11,0.927272727272727,1.2031533895077,1.37526544449911,17,20,0.0035,TRUE,1,5
133,11,16,0.85,0.772093875496711,1.15355902252258,17,20,0.0035,TRUE,1,5
133,12,11,0.890909090909091,0.782161833437408,1.14887863256678,17,20,0.0035,TRUE,1,5
133,13,5,0.76,0.555748716504009,1.0341913344702,17,20,0.0035,TRUE,1,5
133,14,5,0.8,1.54864730323911,1.56383158765739,17,20,0.0035,TRUE,1,5
133,15,7,0.742857142857143,0.815991746214296,1.14657039403384,17,20,0.0035,TRUE,1,5
134,1,100,-0.002,-0.00916109662664916,0.732870988899749,17,100,0.0035,TRUE,1,5
134,2,44,-0.00909090909090909,0.146589640908514,0.836224756314343,17,100,0.0035,TRUE,1,5
134,3,30,-0.0466666666666667,0.0898836004619186,0.775511164355555,17,100,0.0035,TRUE,1,5
134,4,28,0.0142857142857143,-0.129464413896569,0.693943297651834,17,100,0.0035,TRUE,1,5
134,5,11,0.163636363636364,0.0462589189334458,0.756353846155024,17,100,0.0035,TRUE,1,5
134,6,7,0.285714285714286,0.692464374652905,1.0937400388845,17,100,0.0035,TRUE,1,5
134,7,10,0.24,0.128709634233373,0.789886365544628,17,100,0.0035,TRUE,1,5
134,8,5,-0.08,0.031466197638644,0.758964947260682,17,100,0.0035,TRUE,1,5
134,9,4,-0.1,-0.273546283495728,0.606714878425877,17,100,0.0035,TRUE,1,5
135,1,20,0.11,0.192775896603007,0.836275156844903,17,20,0.0035,FALSE,1,5
135,2,15,-0.0133333333333333,0.0104778700176027,0.787341418833663,17,20,0.0035,FALSE,1,5
135,3,13,-0.430769230769231,-0.545733919425315,0.527860490450798,17,20,0.0035,FALSE,1,5
135,4,2,-0.3,-0.450526332810326,0.503881608012358,17,20,0.0035,FALSE,1,5
135,5,1,0,0.318130097090259,0.859055129625175,17,20,0.0035,FALSE,1,5
136,1,100,0.046,-0.0193439707967173,0.748410223613185,17,100,0.0035,FALSE,1,5
136,2,62,-0.0354838709677419,-0.141583373011492,0.672236685198256,17,100,0.0035,FALSE,1,5
136,3,37,-0.232432432432432,-0.312766211321665,0.631434671947117,17,100,0.0035,FALSE,1,5
136,4,16,0.125,0.252997940206968,0.910778692275722,17,100,0.0035,FALSE,1,5
136,5,7,-0.114285714285714,-0.0129396954550628,0.742408326726014,17,100,0.0035,FALSE,1,5
136,6,3,0.133333333333333,0.428559409629638,0.961857814689215,17,100,0.0035,FALSE,1,5
136,7,5,0.12,0.366794032431493,0.946159491143853,17,100,0.0035,FALSE,1,5
136,8,5,-1.10805462028019e-17,0.0454595245885408,0.737753062665641,17,100,0.0035,FALSE,1,5
137,1,20,-0.14,-0.401685976698591,0.525944159934571,18,20,0,TRUE,2,5
137,2,8,-0.175,0.198741139595583,0.851259614707392,18,20,0,TRUE,2,5
137,3,12,-0.1,-0.0268475993536654,0.726837850670844,18,20,0,TRUE,2,5
137,4,7,-0.114285714285714,-0.00396501300024488,0.703027762592354,18,20,0,TRUE,2,5
137,5,3,0.133333333333333,0.414113556717242,0.9454156672193,18,20,0,TRUE,2,5
137,6,6,-0.133333333333333,-0.624777062497178,0.466863542821766,18,20,0,TRUE,2,5
137,7,4,-0.35,0.192828040343698,0.858455268410001,18,20,0,TRUE,2,5
138,1,100,0.104,0.164420146837226,0.825403818824548,18,100,0,TRUE,2,5
138,2,66,0.139393939393939,-0.0431764662449871,0.705700048583068,18,100,0,TRUE,2,5
138,3,54,0.248148148148148,0.251065696184818,0.860115405535499,18,100,0,TRUE,2,5
138,4,44,0.190909090909091,0.254225368099589,0.85748894157108,18,100,0,TRUE,2,5
138,5,36,0.25,0.335521197357261,0.894218744248041,18,100,0,TRUE,2,5
138,6,48,0.233333333333333,0.283257621215128,0.880899678508386,18,100,0,TRUE,2,5
138,7,41,0.229268292682927,0.242675079614977,0.847649453540697,18,100,0,TRUE,2,5
138,8,36,0.227777777777778,0.256696593701636,0.865749266698903,18,100,0,TRUE,2,5
138,9,24,0.291666666666667,0.309667567404094,0.902763222150105,18,100,0,TRUE,2,5
138,10,27,0.466666666666667,0.709300445369671,1.10083866781908,18,100,0,TRUE,2,5
138,11,19,0.421052631578947,0.531985839868813,1.00302865198637,18,100,0,TRUE,2,5
138,12,19,0.589473684210526,0.667492037288642,1.09133558633301,18,100,0,TRUE,2,5
138,13,13,0.784615384615385,1.0341898433393,1.29547923147756,18,100,0,TRUE,2,5
138,14,18,0.777777777777778,0.892588855053615,1.20507285026341,18,100,0,TRUE,2,5
138,15,24,0.575,0.366918883797429,0.924421357977674,18,100,0,TRUE,2,5
