"gen","n","alpha","n.pop0","lowvar","sig.e","trial"
8,6,0,100,TRUE,1,59
9,9,0,100,TRUE,1,59
10,12,0,100,TRUE,1,59
11,12,0,100,TRUE,1,59
12,10,0,100,TRUE,1,59
13,9,0,100,TRUE,1,59
14,13,0,100,TRUE,1,59
15,8,0,100,TRUE,1,59
0,100,0.0035,100,TRUE,1,60
1,59,0.0035,100,TRUE,1,60
2,37,0.0035,100,TRUE,1,60
3,28,0.0035,100,TRUE,1,60
4,37,0.0035,100,TRUE,1,60
5,41,0.0035,100,TRUE,1,60
6,37,0.0035,100,TRUE,1,60
7,13,0.0035,100,TRUE,1,60
8,10,0.0035,100,TRUE,1,60
9,11,0.0035,100,TRUE,1,60
10,11,0.0035,100,TRUE,1,60
11,15,0.0035,100,TRUE,1,60
12,17,0.0035,100,TRUE,1,60
13,13,0.0035,100,TRUE,1,60
14,19,0.0035,100,TRUE,1,60
15,9,0.0035,100,TRUE,1,60
0,20,0,20,FALSE,1,61
1,15,0,20,FALSE,1,61
2,25,0,20,FALSE,1,61
3,17,0,20,FALSE,1,61
4,14,0,20,FALSE,1,61
5,12,0,20,FALSE,1,61
6,8,0,20,FALSE,1,61
7,13,0,20,FALSE,1,61
8,4,0,20,FALSE,1,61
9,10,0,20,FALSE,1,61
10,15,0,20,FALSE,1,61
11,19,0,20,FALSE,1,61
12,22,0,20,FALSE,1,61
13,18,0,20,FALSE,1,61
14,19,0,20,FALSE,1,61
15,17,0,20,FALSE,1,61
0,20,0.0035,20,FALSE,1,62
1,27,0.0035,20,FALSE,1,62
2,9,0.0035,20,FALSE,1,62
3,7,0.0035,20,FALSE,1,62
4,10,0.0035,20,FALSE,1,62
5,9,0.0035,20,FALSE,1,62
6,7,0.0035,20,FALSE,1,62
7,9,0.0035,20,FALSE,1,62
8,5,0.0035,20,FALSE,1,62
9,1,0.0035,20,FALSE,1,62
0,100,0,100,FALSE,1,63
1,58,0,100,FALSE,1,63
2,77,0,100,FALSE,1,63
3,55,0,100,FALSE,1,63
4,64,0,100,FALSE,1,63
5,77,0,100,FALSE,1,63
6,86,0,100,FALSE,1,63
7,90,0,100,FALSE,1,63
8,105,0,100,FALSE,1,63
9,157,0,100,FALSE,1,63
10,199,0,100,FALSE,1,63
11,260,0,100,FALSE,1,63
12,346,0,100,FALSE,1,63
13,514,0,100,FALSE,1,63
14,716,0,100,FALSE,1,63
15,1011,0,100,FALSE,1,63
0,100,0.0035,100,FALSE,1,64
1,42,0.0035,100,FALSE,1,64
2,34,0.0035,100,FALSE,1,64
3,27,0.0035,100,FALSE,1,64
4,25,0.0035,100,FALSE,1,64
5,17,0.0035,100,FALSE,1,64
6,21,0.0035,100,FALSE,1,64
7,23,0.0035,100,FALSE,1,64
8,41,0.0035,100,FALSE,1,64
9,46,0.0035,100,FALSE,1,64
10,59,0.0035,100,FALSE,1,64
11,54,0.0035,100,FALSE,1,64
12,64,0.0035,100,FALSE,1,64
13,70,0.0035,100,FALSE,1,64
14,86,0.0035,100,FALSE,1,64
15,96,0.0035,100,FALSE,1,64
0,20,0,20,TRUE,1.4142135623731,65
1,12,0,20,TRUE,1.4142135623731,65
2,6,0,20,TRUE,1.4142135623731,65
3,1,0,20,TRUE,1.4142135623731,65
0,20,0.0035,20,TRUE,1.4142135623731,66
1,12,0.0035,20,TRUE,1.4142135623731,66
2,8,0.0035,20,TRUE,1.4142135623731,66
3,11,0.0035,20,TRUE,1.4142135623731,66
4,9,0.0035,20,TRUE,1.4142135623731,66
5,16,0.0035,20,TRUE,1.4142135623731,66
6,8,0.0035,20,TRUE,1.4142135623731,66
7,12,0.0035,20,TRUE,1.4142135623731,66
8,7,0.0035,20,TRUE,1.4142135623731,66
9,8,0.0035,20,TRUE,1.4142135623731,66
10,6,0.0035,20,TRUE,1.4142135623731,66
11,13,0.0035,20,TRUE,1.4142135623731,66
12,17,0.0035,20,TRUE,1.4142135623731,66
13,8,0.0035,20,TRUE,1.4142135623731,66
14,9,0.0035,20,TRUE,1.4142135623731,66
15,10,0.0035,20,TRUE,1.4142135623731,66
0,100,0,100,TRUE,1.4142135623731,67
1,69,0,100,TRUE,1.4142135623731,67
2,59,0,100,TRUE,1.4142135623731,67
3,38,0,100,TRUE,1.4142135623731,67
4,37,0,100,TRUE,1.4142135623731,67
5,33,0,100,TRUE,1.4142135623731,67
6,30,0,100,TRUE,1.4142135623731,67
7,25,0,100,TRUE,1.4142135623731,67
8,18,0,100,TRUE,1.4142135623731,67
9,11,0,100,TRUE,1.4142135623731,67
10,6,0,100,TRUE,1.4142135623731,67
11,4,0,100,TRUE,1.4142135623731,67
12,4,0,100,TRUE,1.4142135623731,67
13,6,0,100,TRUE,1.4142135623731,67
14,9,0,100,TRUE,1.4142135623731,67
15,10,0,100,TRUE,1.4142135623731,67
0,100,0.0035,100,TRUE,1.4142135623731,68
1,45,0.0035,100,TRUE,1.4142135623731,68
2,26,0.0035,100,TRUE,1.4142135623731,68
3,23,0.0035,100,TRUE,1.4142135623731,68
4,17,0.0035,100,TRUE,1.4142135623731,68
5,9,0.0035,100,TRUE,1.4142135623731,68
6,1,0.0035,100,TRUE,1.4142135623731,68
0,20,0,20,FALSE,1.4142135623731,69
1,13,0,20,FALSE,1.4142135623731,69
2,11,0,20,FALSE,1.4142135623731,69
3,14,0,20,FALSE,1.4142135623731,69
4,15,0,20,FALSE,1.4142135623731,69
5,4,0,20,FALSE,1.4142135623731,69
0,20,0.0035,20,FALSE,1.4142135623731,70
1,19,0.0035,20,FALSE,1.4142135623731,70
2,11,0.0035,20,FALSE,1.4142135623731,70
3,5,0.0035,20,FALSE,1.4142135623731,70
4,3,0.0035,20,FALSE,1.4142135623731,70
5,4,0.0035,20,FALSE,1.4142135623731,70
6,9,0.0035,20,FALSE,1.4142135623731,70
7,16,0.0035,20,FALSE,1.4142135623731,70
8,20,0.0035,20,FALSE,1.4142135623731,70
9,25,0.0035,20,FALSE,1.4142135623731,70
10,21,0.0035,20,FALSE,1.4142135623731,70
11,23,0.0035,20,FALSE,1.4142135623731,70
12,33,0.0035,20,FALSE,1.4142135623731,70
13,38,0.0035,20,FALSE,1.4142135623731,70
14,45,0.0035,20,FALSE,1.4142135623731,70
15,45,0.0035,20,FALSE,1.4142135623731,70
0,100,0,100,FALSE,1.4142135623731,71
1,64,0,100,FALSE,1.4142135623731,71
2,74,0,100,FALSE,1.4142135623731,71
3,57,0,100,FALSE,1.4142135623731,71
4,54,0,100,FALSE,1.4142135623731,71
5,46,0,100,FALSE,1.4142135623731,71
6,50,0,100,FALSE,1.4142135623731,71
7,59,0,100,FALSE,1.4142135623731,71
8,74,0,100,FALSE,1.4142135623731,71
9,98,0,100,FALSE,1.4142135623731,71
10,121,0,100,FALSE,1.4142135623731,71
11,154,0,100,FALSE,1.4142135623731,71
12,235,0,100,FALSE,1.4142135623731,71
13,296,0,100,FALSE,1.4142135623731,71
14,465,0,100,FALSE,1.4142135623731,71
15,658,0,100,FALSE,1.4142135623731,71
0,100,0.0035,100,FALSE,1.4142135623731,72
1,54,0.0035,100,FALSE,1.4142135623731,72
2,46,0.0035,100,FALSE,1.4142135623731,72
3,25,0.0035,100,FALSE,1.4142135623731,72
4,34,0.0035,100,FALSE,1.4142135623731,72
5,25,0.0035,100,FALSE,1.4142135623731,72
6,28,0.0035,100,FALSE,1.4142135623731,72
7,28,0.0035,100,FALSE,1.4142135623731,72
8,31,0.0035,100,FALSE,1.4142135623731,72
9,29,0.0035,100,FALSE,1.4142135623731,72
10,33,0.0035,100,FALSE,1.4142135623731,72
11,36,0.0035,100,FALSE,1.4142135623731,72
12,46,0.0035,100,FALSE,1.4142135623731,72
13,45,0.0035,100,FALSE,1.4142135623731,72
14,40,0.0035,100,FALSE,1.4142135623731,72
15,40,0.0035,100,FALSE,1.4142135623731,72
0,20,0,20,TRUE,0.5,73
1,13,0,20,TRUE,0.5,73
2,15,0,20,TRUE,0.5,73
3,14,0,20,TRUE,0.5,73
4,4,0,20,TRUE,0.5,73
5,3,0,20,TRUE,0.5,73
6,4,0,20,TRUE,0.5,73
7,4,0,20,TRUE,0.5,73
0,20,0.0035,20,TRUE,0.5,74
1,18,0.0035,20,TRUE,0.5,74
2,14,0.0035,20,TRUE,0.5,74
3,12,0.0035,20,TRUE,0.5,74
4,12,0.0035,20,TRUE,0.5,74
5,15,0.0035,20,TRUE,0.5,74
6,17,0.0035,20,TRUE,0.5,74
7,18,0.0035,20,TRUE,0.5,74
8,16,0.0035,20,TRUE,0.5,74
9,14,0.0035,20,TRUE,0.5,74
10,17,0.0035,20,TRUE,0.5,74
11,8,0.0035,20,TRUE,0.5,74
12,5,0.0035,20,TRUE,0.5,74
13,7,0.0035,20,TRUE,0.5,74
14,7,0.0035,20,TRUE,0.5,74
15,9,0.0035,20,TRUE,0.5,74
0,100,0,100,TRUE,0.5,75
1,81,0,100,TRUE,0.5,75
2,53,0,100,TRUE,0.5,75
3,35,0,100,TRUE,0.5,75
4,21,0,100,TRUE,0.5,75
5,29,0,100,TRUE,0.5,75
6,30,0,100,TRUE,0.5,75
7,23,0,100,TRUE,0.5,75
8,17,0,100,TRUE,0.5,75
9,12,0,100,TRUE,0.5,75
10,14,0,100,TRUE,0.5,75
11,15,0,100,TRUE,0.5,75
12,10,0,100,TRUE,0.5,75
13,13,0,100,TRUE,0.5,75
14,14,0,100,TRUE,0.5,75
15,18,0,100,TRUE,0.5,75
0,100,0.0035,100,TRUE,0.5,76
1,51,0.0035,100,TRUE,0.5,76
2,33,0.0035,100,TRUE,0.5,76
3,34,0.0035,100,TRUE,0.5,76
4,18,0.0035,100,TRUE,0.5,76
5,20,0.0035,100,TRUE,0.5,76
6,22,0.0035,100,TRUE,0.5,76
7,20,0.0035,100,TRUE,0.5,76
8,13,0.0035,100,TRUE,0.5,76
0,20,0,20,FALSE,0.5,77
1,7,0,20,FALSE,0.5,77
2,2,0,20,FALSE,0.5,77
0,20,0.0035,20,FALSE,0.5,78
1,12,0.0035,20,FALSE,0.5,78
2,15,0.0035,20,FALSE,0.5,78
3,9,0.0035,20,FALSE,0.5,78
4,5,0.0035,20,FALSE,0.5,78
5,2,0.0035,20,FALSE,0.5,78
6,4,0.0035,20,FALSE,0.5,78
7,1,0.0035,20,FALSE,0.5,78
0,100,0,100,FALSE,0.5,79
1,56,0,100,FALSE,0.5,79
2,55,0,100,FALSE,0.5,79
3,50,0,100,FALSE,0.5,79
4,48,0,100,FALSE,0.5,79
5,46,0,100,FALSE,0.5,79
6,59,0,100,FALSE,0.5,79
7,69,0,100,FALSE,0.5,79
8,80,0,100,FALSE,0.5,79
9,100,0,100,FALSE,0.5,79
10,145,0,100,FALSE,0.5,79
11,246,0,100,FALSE,0.5,79
12,323,0,100,FALSE,0.5,79
13,477,0,100,FALSE,0.5,79
14,725,0,100,FALSE,0.5,79
15,1046,0,100,FALSE,0.5,79
0,100,0.0035,100,FALSE,0.5,80
1,48,0.0035,100,FALSE,0.5,80
2,32,0.0035,100,FALSE,0.5,80
3,31,0.0035,100,FALSE,0.5,80
4,37,0.0035,100,FALSE,0.5,80
5,50,0.0035,100,FALSE,0.5,80
6,60,0.0035,100,FALSE,0.5,80
7,45,0.0035,100,FALSE,0.5,80
8,48,0.0035,100,FALSE,0.5,80
9,46,0.0035,100,FALSE,0.5,80
10,70,0.0035,100,FALSE,0.5,80
11,92,0.0035,100,FALSE,0.5,80
12,110,0.0035,100,FALSE,0.5,80
13,116,0.0035,100,FALSE,0.5,80
14,145,0.0035,100,FALSE,0.5,80
15,156,0.0035,100,FALSE,0.5,80
0,20,0,20,TRUE,1,81
1,7,0,20,TRUE,1,81
2,4,0,20,TRUE,1,81
0,20,0.0035,20,TRUE,1,82
1,11,0.0035,20,TRUE,1,82
2,12,0.0035,20,TRUE,1,82
0,100,0,100,TRUE,1,83
1,77,0,100,TRUE,1,83
2,62,0,100,TRUE,1,83
3,66,0,100,TRUE,1,83
4,70,0,100,TRUE,1,83
5,75,0,100,TRUE,1,83
6,87,0,100,TRUE,1,83
7,126,0,100,TRUE,1,83
8,159,0,100,TRUE,1,83
9,157,0,100,TRUE,1,83
10,172,0,100,TRUE,1,83
11,180,0,100,TRUE,1,83
12,196,0,100,TRUE,1,83
13,232,0,100,TRUE,1,83
14,273,0,100,TRUE,1,83
15,318,0,100,TRUE,1,83
0,100,0.0035,100,TRUE,1,84
1,51,0.0035,100,TRUE,1,84
2,32,0.0035,100,TRUE,1,84
3,20,0.0035,100,TRUE,1,84
4,17,0.0035,100,TRUE,1,84
5,12,0.0035,100,TRUE,1,84
6,14,0.0035,100,TRUE,1,84
7,7,0.0035,100,TRUE,1,84
8,6,0.0035,100,TRUE,1,84
9,5,0.0035,100,TRUE,1,84
10,2,0.0035,100,TRUE,1,84
11,1,0.0035,100,TRUE,1,84
0,20,0,20,FALSE,1,85
1,12,0,20,FALSE,1,85
2,11,0,20,FALSE,1,85
3,8,0,20,FALSE,1,85
4,2,0,20,FALSE,1,85
5,1,0,20,FALSE,1,85
0,20,0.0035,20,FALSE,1,86
1,17,0.0035,20,FALSE,1,86
2,10,0.0035,20,FALSE,1,86
3,14,0.0035,20,FALSE,1,86
4,15,0.0035,20,FALSE,1,86
5,8,0.0035,20,FALSE,1,86
6,5,0.0035,20,FALSE,1,86
7,13,0.0035,20,FALSE,1,86
8,17,0.0035,20,FALSE,1,86
9,15,0.0035,20,FALSE,1,86
10,7,0.0035,20,FALSE,1,86
11,4,0.0035,20,FALSE,1,86
12,2,0.0035,20,FALSE,1,86
0,100,0,100,FALSE,1,87
1,96,0,100,FALSE,1,87
2,101,0,100,FALSE,1,87
3,64,0,100,FALSE,1,87
4,53,0,100,FALSE,1,87
5,57,0,100,FALSE,1,87
6,41,0,100,FALSE,1,87
7,46,0,100,FALSE,1,87
8,43,0,100,FALSE,1,87
9,40,0,100,FALSE,1,87
10,43,0,100,FALSE,1,87
11,20,0,100,FALSE,1,87
12,10,0,100,FALSE,1,87
13,5,0,100,FALSE,1,87
14,8,0,100,FALSE,1,87
15,4,0,100,FALSE,1,87
0,100,0.0035,100,FALSE,1,88
1,48,0.0035,100,FALSE,1,88
2,34,0.0035,100,FALSE,1,88
3,21,0.0035,100,FALSE,1,88
4,18,0.0035,100,FALSE,1,88
5,17,0.0035,100,FALSE,1,88
6,6,0.0035,100,FALSE,1,88
7,17,0.0035,100,FALSE,1,88
8,12,0.0035,100,FALSE,1,88
9,19,0.0035,100,FALSE,1,88
10,20,0.0035,100,FALSE,1,88
11,19,0.0035,100,FALSE,1,88
12,21,0.0035,100,FALSE,1,88
13,27,0.0035,100,FALSE,1,88
14,29,0.0035,100,FALSE,1,88
15,30,0.0035,100,FALSE,1,88
0,20,0,20,TRUE,1.4142135623731,89
1,16,0,20,TRUE,1.4142135623731,89
2,15,0,20,TRUE,1.4142135623731,89
3,18,0,20,TRUE,1.4142135623731,89
4,5,0,20,TRUE,1.4142135623731,89
5,4,0,20,TRUE,1.4142135623731,89
0,20,0.0035,20,TRUE,1.4142135623731,90
1,11,0.0035,20,TRUE,1.4142135623731,90
2,18,0.0035,20,TRUE,1.4142135623731,90
3,9,0.0035,20,TRUE,1.4142135623731,90
4,2,0.0035,20,TRUE,1.4142135623731,90
0,100,0,100,TRUE,1.4142135623731,91
1,81,0,100,TRUE,1.4142135623731,91
2,79,0,100,TRUE,1.4142135623731,91
3,79,0,100,TRUE,1.4142135623731,91
4,54,0,100,TRUE,1.4142135623731,91
5,45,0,100,TRUE,1.4142135623731,91
6,60,0,100,TRUE,1.4142135623731,91
7,72,0,100,TRUE,1.4142135623731,91
8,67,0,100,TRUE,1.4142135623731,91
9,75,0,100,TRUE,1.4142135623731,91
10,81,0,100,TRUE,1.4142135623731,91
11,99,0,100,TRUE,1.4142135623731,91
12,136,0,100,TRUE,1.4142135623731,91
13,131,0,100,TRUE,1.4142135623731,91
14,167,0,100,TRUE,1.4142135623731,91
15,245,0,100,TRUE,1.4142135623731,91
0,100,0.0035,100,TRUE,1.4142135623731,92
1,57,0.0035,100,TRUE,1.4142135623731,92
2,33,0.0035,100,TRUE,1.4142135623731,92
3,34,0.0035,100,TRUE,1.4142135623731,92
4,26,0.0035,100,TRUE,1.4142135623731,92
5,10,0.0035,100,TRUE,1.4142135623731,92
6,11,0.0035,100,TRUE,1.4142135623731,92
7,11,0.0035,100,TRUE,1.4142135623731,92
8,6,0.0035,100,TRUE,1.4142135623731,92
9,11,0.0035,100,TRUE,1.4142135623731,92
10,8,0.0035,100,TRUE,1.4142135623731,92
11,2,0.0035,100,TRUE,1.4142135623731,92
0,20,0,20,FALSE,1.4142135623731,93
1,12,0,20,FALSE,1.4142135623731,93
2,3,0,20,FALSE,1.4142135623731,93
0,20,0.0035,20,FALSE,1.4142135623731,94
1,11,0.0035,20,FALSE,1.4142135623731,94
2,9,0.0035,20,FALSE,1.4142135623731,94
3,3,0.0035,20,FALSE,1.4142135623731,94
4,3,0.0035,20,FALSE,1.4142135623731,94
5,1,0.0035,20,FALSE,1.4142135623731,94
0,100,0,100,FALSE,1.4142135623731,95
1,76,0,100,FALSE,1.4142135623731,95
2,57,0,100,FALSE,1.4142135623731,95
3,39,0,100,FALSE,1.4142135623731,95
4,53,0,100,FALSE,1.4142135623731,95
5,43,0,100,FALSE,1.4142135623731,95
6,37,0,100,FALSE,1.4142135623731,95
7,50,0,100,FALSE,1.4142135623731,95
8,72,0,100,FALSE,1.4142135623731,95
9,118,0,100,FALSE,1.4142135623731,95
10,152,0,100,FALSE,1.4142135623731,95
11,203,0,100,FALSE,1.4142135623731,95
12,313,0,100,FALSE,1.4142135623731,95
13,429,0,100,FALSE,1.4142135623731,95
14,590,0,100,FALSE,1.4142135623731,95
15,825,0,100,FALSE,1.4142135623731,95
0,100,0.0035,100,FALSE,1.4142135623731,96
1,59,0.0035,100,FALSE,1.4142135623731,96
2,36,0.0035,100,FALSE,1.4142135623731,96
3,29,0.0035,100,FALSE,1.4142135623731,96
4,18,0.0035,100,FALSE,1.4142135623731,96
5,23,0.0035,100,FALSE,1.4142135623731,96
6,22,0.0035,100,FALSE,1.4142135623731,96
7,33,0.0035,100,FALSE,1.4142135623731,96
8,24,0.0035,100,FALSE,1.4142135623731,96
9,28,0.0035,100,FALSE,1.4142135623731,96
10,22,0.0035,100,FALSE,1.4142135623731,96
11,24,0.0035,100,FALSE,1.4142135623731,96
12,19,0.0035,100,FALSE,1.4142135623731,96
13,29,0.0035,100,FALSE,1.4142135623731,96
14,32,0.0035,100,FALSE,1.4142135623731,96
15,39,0.0035,100,FALSE,1.4142135623731,96
0,20,0,20,TRUE,0.5,97
1,13,0,20,TRUE,0.5,97
2,13,0,20,TRUE,0.5,97
3,13,0,20,TRUE,0.5,97
4,19,0,20,TRUE,0.5,97
5,24,0,20,TRUE,0.5,97
6,24,0,20,TRUE,0.5,97
7,34,0,20,TRUE,0.5,97
8,32,0,20,TRUE,0.5,97
9,29,0,20,TRUE,0.5,97
10,26,0,20,TRUE,0.5,97
11,39,0,20,TRUE,0.5,97
12,60,0,20,TRUE,0.5,97
13,66,0,20,TRUE,0.5,97
14,82,0,20,TRUE,0.5,97
15,79,0,20,TRUE,0.5,97
0,20,0.0035,20,TRUE,0.5,98
1,8,0.0035,20,TRUE,0.5,98
2,5,0.0035,20,TRUE,0.5,98
3,1,0.0035,20,TRUE,0.5,98
0,100,0,100,TRUE,0.5,99
1,47,0,100,TRUE,0.5,99
2,24,0,100,TRUE,0.5,99
3,30,0,100,TRUE,0.5,99
4,25,0,100,TRUE,0.5,99
5,26,0,100,TRUE,0.5,99
6,20,0,100,TRUE,0.5,99
7,29,0,100,TRUE,0.5,99
8,36,0,100,TRUE,0.5,99
9,37,0,100,TRUE,0.5,99
10,42,0,100,TRUE,0.5,99
11,43,0,100,TRUE,0.5,99
12,33,0,100,TRUE,0.5,99
13,30,0,100,TRUE,0.5,99
14,37,0,100,TRUE,0.5,99
15,41,0,100,TRUE,0.5,99
0,100,0.0035,100,TRUE,0.5,100
1,55,0.0035,100,TRUE,0.5,100
2,37,0.0035,100,TRUE,0.5,100
3,31,0.0035,100,TRUE,0.5,100
4,21,0.0035,100,TRUE,0.5,100
5,15,0.0035,100,TRUE,0.5,100
6,8,0.0035,100,TRUE,0.5,100
7,11,0.0035,100,TRUE,0.5,100
8,29,0.0035,100,TRUE,0.5,100
9,47,0.0035,100,TRUE,0.5,100
10,47,0.0035,100,TRUE,0.5,100
11,65,0.0035,100,TRUE,0.5,100
12,86,0.0035,100,TRUE,0.5,100
13,116,0.0035,100,TRUE,0.5,100
14,126,0.0035,100,TRUE,0.5,100
15,147,0.0035,100,TRUE,0.5,100
0,20,0,20,FALSE,0.5,101
1,18,0,20,FALSE,0.5,101
2,7,0,20,FALSE,0.5,101
3,3,0,20,FALSE,0.5,101
4,7,0,20,FALSE,0.5,101
5,3,0,20,FALSE,0.5,101
6,2,0,20,FALSE,0.5,101
0,20,0.0035,20,FALSE,0.5,102
1,19,0.0035,20,FALSE,0.5,102
2,8,0.0035,20,FALSE,0.5,102
3,13,0.0035,20,FALSE,0.5,102
4,16,0.0035,20,FALSE,0.5,102
5,35,0.0035,20,FALSE,0.5,102
6,39,0.0035,20,FALSE,0.5,102
7,74,0.0035,20,FALSE,0.5,102
8,73,0.0035,20,FALSE,0.5,102
9,85,0.0035,20,FALSE,0.5,102
10,89,0.0035,20,FALSE,0.5,102
11,107,0.0035,20,FALSE,0.5,102
12,98,0.0035,20,FALSE,0.5,102
13,104,0.0035,20,FALSE,0.5,102
14,107,0.0035,20,FALSE,0.5,102
15,138,0.0035,20,FALSE,0.5,102
0,100,0,100,FALSE,0.5,103
1,80,0,100,FALSE,0.5,103
2,52,0,100,FALSE,0.5,103
3,49,0,100,FALSE,0.5,103
4,58,0,100,FALSE,0.5,103
5,66,0,100,FALSE,0.5,103
6,70,0,100,FALSE,0.5,103
7,92,0,100,FALSE,0.5,103
8,105,0,100,FALSE,0.5,103
9,115,0,100,FALSE,0.5,103
10,89,0,100,FALSE,0.5,103
11,98,0,100,FALSE,0.5,103
12,109,0,100,FALSE,0.5,103
13,113,0,100,FALSE,0.5,103
14,120,0,100,FALSE,0.5,103
15,171,0,100,FALSE,0.5,103
0,100,0.0035,100,FALSE,0.5,104
1,71,0.0035,100,FALSE,0.5,104
2,55,0.0035,100,FALSE,0.5,104
3,53,0.0035,100,FALSE,0.5,104
4,50,0.0035,100,FALSE,0.5,104
5,31,0.0035,100,FALSE,0.5,104
6,12,0.0035,100,FALSE,0.5,104
7,16,0.0035,100,FALSE,0.5,104
8,18,0.0035,100,FALSE,0.5,104
9,5,0.0035,100,FALSE,0.5,104
10,13,0.0035,100,FALSE,0.5,104
11,11,0.0035,100,FALSE,0.5,104
12,6,0.0035,100,FALSE,0.5,104
13,7,0.0035,100,FALSE,0.5,104
14,12,0.0035,100,FALSE,0.5,104
15,15,0.0035,100,FALSE,0.5,104
0,20,0,20,TRUE,1,105
1,15,0,20,TRUE,1,105
2,20,0,20,TRUE,1,105
3,11,0,20,TRUE,1,105
4,3,0,20,TRUE,1,105
5,5,0,20,TRUE,1,105
6,7,0,20,TRUE,1,105
7,9,0,20,TRUE,1,105
8,16,0,20,TRUE,1,105
9,27,0,20,TRUE,1,105
10,39,0,20,TRUE,1,105
11,39,0,20,TRUE,1,105
12,70,0,20,TRUE,1,105
13,82,0,20,TRUE,1,105
14,72,0,20,TRUE,1,105
15,88,0,20,TRUE,1,105
0,20,0.0035,20,TRUE,1,106
1,17,0.0035,20,TRUE,1,106
2,12,0.0035,20,TRUE,1,106
3,4,0.0035,20,TRUE,1,106
0,100,0,100,TRUE,1,107
1,53,0,100,TRUE,1,107
2,66,0,100,TRUE,1,107
3,71,0,100,TRUE,1,107
4,58,0,100,TRUE,1,107
5,51,0,100,TRUE,1,107
6,54,0,100,TRUE,1,107
7,43,0,100,TRUE,1,107
8,55,0,100,TRUE,1,107
9,49,0,100,TRUE,1,107
10,37,0,100,TRUE,1,107
11,35,0,100,TRUE,1,107
12,42,0,100,TRUE,1,107
13,70,0,100,TRUE,1,107
14,51,0,100,TRUE,1,107
15,55,0,100,TRUE,1,107
0,100,0.0035,100,TRUE,1,108
1,50,0.0035,100,TRUE,1,108
2,43,0.0035,100,TRUE,1,108
3,18,0.0035,100,TRUE,1,108
4,13,0.0035,100,TRUE,1,108
5,12,0.0035,100,TRUE,1,108
6,11,0.0035,100,TRUE,1,108
7,11,0.0035,100,TRUE,1,108
8,11,0.0035,100,TRUE,1,108
9,9,0.0035,100,TRUE,1,108
10,6,0.0035,100,TRUE,1,108
11,6,0.0035,100,TRUE,1,108
12,5,0.0035,100,TRUE,1,108
13,3,0.0035,100,TRUE,1,108
0,20,0,20,FALSE,1,109
1,16,0,20,FALSE,1,109
2,8,0,20,FALSE,1,109
3,3,0,20,FALSE,1,109
4,5,0,20,FALSE,1,109
5,1,0,20,FALSE,1,109
0,20,0.0035,20,FALSE,1,110
1,10,0.0035,20,FALSE,1,110
2,8,0.0035,20,FALSE,1,110
3,11,0.0035,20,FALSE,1,110
4,3,0.0035,20,FALSE,1,110
0,100,0,100,FALSE,1,111
1,101,0,100,FALSE,1,111
2,91,0,100,FALSE,1,111
3,99,0,100,FALSE,1,111
4,79,0,100,FALSE,1,111
5,85,0,100,FALSE,1,111
6,71,0,100,FALSE,1,111
7,76,0,100,FALSE,1,111
8,105,0,100,FALSE,1,111
9,114,0,100,FALSE,1,111
10,115,0,100,FALSE,1,111
11,144,0,100,FALSE,1,111
12,172,0,100,FALSE,1,111
13,244,0,100,FALSE,1,111
14,258,0,100,FALSE,1,111
15,376,0,100,FALSE,1,111
0,100,0.0035,100,FALSE,1,112
1,67,0.0035,100,FALSE,1,112
2,51,0.0035,100,FALSE,1,112
3,47,0.0035,100,FALSE,1,112
4,42,0.0035,100,FALSE,1,112
5,37,0.0035,100,FALSE,1,112
6,30,0.0035,100,FALSE,1,112
7,23,0.0035,100,FALSE,1,112
8,13,0.0035,100,FALSE,1,112
9,23,0.0035,100,FALSE,1,112
10,34,0.0035,100,FALSE,1,112
11,43,0.0035,100,FALSE,1,112
12,53,0.0035,100,FALSE,1,112
13,51,0.0035,100,FALSE,1,112
14,36,0.0035,100,FALSE,1,112
15,57,0.0035,100,FALSE,1,112
0,20,0,20,TRUE,1.4142135623731,113
1,7,0,20,TRUE,1.4142135623731,113
2,11,0,20,TRUE,1.4142135623731,113
3,9,0,20,TRUE,1.4142135623731,113
4,10,0,20,TRUE,1.4142135623731,113
5,9,0,20,TRUE,1.4142135623731,113
6,1,0,20,TRUE,1.4142135623731,113
0,20,0.0035,20,TRUE,1.4142135623731,114
1,4,0.0035,20,TRUE,1.4142135623731,114
2,7,0.0035,20,TRUE,1.4142135623731,114
3,3,0.0035,20,TRUE,1.4142135623731,114
0,100,0,100,TRUE,1.4142135623731,115
1,84,0,100,TRUE,1.4142135623731,115
2,87,0,100,TRUE,1.4142135623731,115
3,75,0,100,TRUE,1.4142135623731,115
4,89,0,100,TRUE,1.4142135623731,115
5,70,0,100,TRUE,1.4142135623731,115
6,77,0,100,TRUE,1.4142135623731,115
7,71,0,100,TRUE,1.4142135623731,115
8,75,0,100,TRUE,1.4142135623731,115
9,84,0,100,TRUE,1.4142135623731,115
10,89,0,100,TRUE,1.4142135623731,115
11,80,0,100,TRUE,1.4142135623731,115
12,80,0,100,TRUE,1.4142135623731,115
13,65,0,100,TRUE,1.4142135623731,115
14,69,0,100,TRUE,1.4142135623731,115
15,72,0,100,TRUE,1.4142135623731,115
0,100,0.0035,100,TRUE,1.4142135623731,116
1,53,0.0035,100,TRUE,1.4142135623731,116
2,26,0.0035,100,TRUE,1.4142135623731,116
