"trial","gen","n","g","z","w","n.pop0","alpha","evolve","design"
121,2,12,0.366666666666667,0.478131344078083,0.975141693150572,20,0,TRUE,1
121,3,7,0.714285714285714,0.774973189816653,1.14379913743693,20,0,TRUE,1
121,4,8,0.725,0.663433453695692,1.09934233966899,20,0,TRUE,1
121,5,10,0.82,0.462651746927219,0.957703764148901,20,0,TRUE,1
121,6,12,0.65,0.700066222621361,1.09638946743819,20,0,TRUE,1
121,7,8,0.525,0.709042861386675,1.10508227732347,20,0,TRUE,1
121,8,5,0.88,1.09555346322021,1.33641316477547,20,0,TRUE,1
121,9,3,0.866666666666667,0.0490449560889712,0.732972699015708,20,0,TRUE,1
121,10,3,1,0.586681543218933,1.02908243248665,20,0,TRUE,1
121,11,2,1.3,0.935506050988592,1.24515284741132,20,0,TRUE,1
122,1,20,0.32,0.450723743809403,0.932663833995027,100,0,TRUE,1
122,2,15,0.186666666666667,0.33876204064756,0.931831560628351,100,0,TRUE,1
122,3,21,0.428571428571429,0.374712489764485,0.92166636983863,100,0,TRUE,1
122,4,17,0.388235294117647,0.309219547650612,0.897632259932162,100,0,TRUE,1
122,5,21,0.352380952380952,0.498215029216027,0.998217293298222,100,0,TRUE,1
122,6,17,0.541176470588235,0.667929111300604,1.09430139319535,100,0,TRUE,1
122,7,17,0.717647058823529,0.454413626611375,0.969580412254945,100,0,TRUE,1
122,8,9,0.866666666666667,0.831445907622848,1.1618970628216,100,0,TRUE,1
122,9,10,1.02,1.01526305278699,1.29161819615963,100,0,TRUE,1
122,10,16,1.05,1.14578956842098,1.35002684525458,100,0,TRUE,1
122,11,8,0.975,0.761611826750153,1.13715000784457,100,0,TRUE,1
122,12,5,1.08,0.693226498877193,1.10581767231863,100,0,TRUE,1
122,13,3,1.26666666666667,1.64968442216442,1.59838300889367,100,0,TRUE,1
122,14,3,1.4,2.41998738914361,1.94923878956279,100,0,TRUE,1
122,15,3,1.4,1.73384940845099,1.6986450707815,100,0,TRUE,1
123,1,20,0.32,0.121803117966218,0.810858314465571,20,0.0035,TRUE,1
123,2,9,0.0444444444444445,0.148067843457826,0.809211698318407,20,0.0035,TRUE,1
123,3,11,0.254545454545455,0.774134535723017,1.15235056836486,20,0.0035,TRUE,1
123,4,20,0.43,0.41185280883165,0.934143038385793,20,0.0035,TRUE,1
123,5,20,0.48,0.416998425310208,0.952642877062495,20,0.0035,TRUE,1
123,6,11,0.618181818181818,0.433901494142629,0.943160242975573,20,0.0035,TRUE,1
123,7,4,0.55,0.0395239346878457,0.706734915716985,20,0.0035,TRUE,1
123,8,3,0.466666666666667,1.21978057751647,1.40700555961874,20,0.0035,TRUE,1
123,9,5,0.56,0.136237676743226,0.775124955417008,20,0.0035,TRUE,1
123,10,5,0.4,0.635138505009593,1.04475828804972,20,0.0035,TRUE,1
123,11,3,0.2,0.417023164738625,0.921021085245737,20,0.0035,TRUE,1
124,1,20,0.32,0.397955465930346,0.931148298713509,100,0.0035,TRUE,1
124,2,17,0.0705882352941176,0.242849749095605,0.899449446736164,100,0.0035,TRUE,1
124,3,19,-0.221052631578947,-0.00882960835129514,0.767630326446984,100,0.0035,TRUE,1
124,4,23,-0.130434782608696,-0.333525930795127,0.621888442698085,100,0.0035,TRUE,1
124,5,11,-0.0545454545454546,0.302336554795747,0.890129567937868,100,0.0035,TRUE,1
124,6,1,0.2,-0.307374292041458,0.528878158360239,100,0.0035,TRUE,1
125,1,20,0.32,0.279274406064275,0.86004046795948,20,0,FALSE,1
125,2,17,-0.164705882352941,-0.183101047650968,0.674438893472475,20,0,FALSE,1
125,3,17,-0.223529411764706,0.0380755632875506,0.746153514898721,20,0,FALSE,1
125,4,6,0.2,0.13474182521603,0.796782358632571,20,0,FALSE,1
126,1,20,0.32,0.478866137953649,0.989985415985822,100,0,FALSE,1
126,2,14,-0.0285714285714286,0.185538588356955,0.880166992522464,100,0,FALSE,1
126,3,11,-0.181818181818182,-0.257153345952414,0.686456776582586,100,0,FALSE,1
126,4,9,0.577777777777778,0.590223150194214,1.01946970331819,100,0,FALSE,1
126,5,21,0.0476190476190476,-0.0440934937583536,0.713677182836474,100,0,FALSE,1
126,6,22,-0.127272727272727,0.111857409898332,0.817083157928431,100,0,FALSE,1
126,7,24,-0.05,-0.0201247807760747,0.728129081022794,100,0,FALSE,1
126,8,19,0.0947368421052632,0.0906649934231532,0.795216479839971,100,0,FALSE,1
126,9,20,0.11,0.43259367757179,1.00347854058232,100,0,FALSE,1
126,10,11,-0.218181818181818,-0.525035700854033,0.519477893231701,100,0,FALSE,1
126,11,7,-0.228571428571429,0.0609591293140136,0.785831881427672,100,0,FALSE,1
126,12,8,-0.05,0.0851764272276437,0.874226958658339,100,0,FALSE,1
126,13,13,-0.0153846153846154,0.0917348680220291,0.766323870782317,100,0,FALSE,1
126,14,4,0.4,0.113502824686561,0.765571854615889,100,0,FALSE,1
126,15,1,0.8,0.0392801145682705,0.701428941076129,100,0,FALSE,1
127,1,20,0.32,0.0617195121041587,0.784881536087561,20,0.0035,FALSE,1
127,2,11,-0.163636363636364,-0.455216013000015,0.601040592460194,20,0.0035,FALSE,1
127,3,9,-0.155555555555556,-0.0883546611649405,0.679547776742711,20,0.0035,FALSE,1
127,4,6,-0.2,0.279108336801901,0.886055071801312,20,0.0035,FALSE,1
127,5,3,-0.666666666666667,-0.0578329984612385,0.678369460670858,20,0.0035,FALSE,1
127,6,2,-0.3,0.338729843618149,0.875369235318271,20,0.0035,FALSE,1
128,1,20,0.32,0.545445177706098,1.01907016027501,100,0.0035,FALSE,1
128,2,19,0.568421052631579,0.518208887559282,1.00388566303657,100,0.0035,FALSE,1
128,3,19,0.610526315789474,0.882458792900687,1.21386788556883,100,0.0035,FALSE,1
128,4,27,0.592592592592593,0.333369320337885,0.894917488104187,100,0.0035,FALSE,1
128,5,32,0.49375,0.504876824093011,0.973330410255674,100,0.0035,FALSE,1
128,6,35,0.508571428571429,0.347247509139166,0.909207130727244,100,0.0035,FALSE,1
128,7,21,0.571428571428571,1.11088652328668,1.3305752194435,100,0.0035,FALSE,1
128,8,32,0.525,0.380132295265396,0.914888633984452,100,0.0035,FALSE,1
128,9,20,0.73,0.639397857851116,1.07412334993086,100,0.0035,FALSE,1
128,10,18,0.733333333333333,0.631119845562927,1.06198468271194,100,0.0035,FALSE,1
128,11,21,0.723809523809524,0.798594103514778,1.16905273910224,100,0.0035,FALSE,1
128,12,12,0.516666666666667,0.608369535406415,1.04971270998426,100,0.0035,FALSE,1
128,13,13,0.430769230769231,0.511957327255493,0.994114086005787,100,0.0035,FALSE,1
128,14,5,-0.04,0.382759137488529,0.929502183439901,100,0.0035,FALSE,1
128,15,2,-0.5,-0.365790599792154,0.524467506184298,100,0.0035,FALSE,1
129,1,20,0.32,0.454032463587501,0.970481673240467,20,0,TRUE,1
129,2,22,0.0545454545454545,0.0125035195244336,0.777825090054217,20,0,TRUE,1
129,3,24,-0.15,-0.25377641594155,0.618374596507015,20,0,TRUE,1
129,4,23,0.0521739130434783,0.105383019992199,0.785844905960514,20,0,TRUE,1
129,5,16,0.0625,0.127175333951075,0.815181006950169,20,0,TRUE,1
129,6,18,0.0888888888888889,0.0813660208184782,0.776383525355326,20,0,TRUE,1
129,7,18,-0.0888888888888889,-0.0547441748438297,0.705435906766217,20,0,TRUE,1
129,8,18,-0.0111111111111111,-0.102683325124212,0.671448687982152,20,0,TRUE,1
129,9,11,-0.127272727272727,-0.166794886941279,0.696086892750108,20,0,TRUE,1
129,10,4,0.2,0.316126157208488,0.888232230449338,20,0,TRUE,1
129,11,4,0.1,0.226130650086625,0.927873888085553,20,0,TRUE,1
129,12,2,-0.2,0.444788727761426,0.935680624598477,20,0,TRUE,1
130,1,20,0.32,0.386341416119614,0.935825226213356,100,0,TRUE,1
130,2,19,0.368421052631579,0.262010459763744,0.885608159428254,100,0,TRUE,1
130,3,18,0.455555555555556,0.590609720858509,1.04742686106698,100,0,TRUE,1
130,4,20,0.39,0.267702780938134,0.870026297927225,100,0,TRUE,1
130,5,23,0.521739130434783,0.611474245861668,1.06232992864197,100,0,TRUE,1
130,6,28,0.607142857142857,0.490955139880789,0.991665891101497,100,0,TRUE,1
130,7,31,0.658064516129032,0.583883464955385,1.04992951742728,100,0,TRUE,1
130,8,39,0.558974358974359,0.584750057420058,1.04636953737832,100,0,TRUE,1
130,9,31,0.567741935483871,0.614082876659271,1.04781010579278,100,0,TRUE,1
130,10,29,0.731034482758621,0.764826733761744,1.10270807135662,100,0,TRUE,1
130,11,20,0.97,0.552078443009464,1.02196221281873,100,0,TRUE,1
130,12,19,1,0.961397007519269,1.24529487085825,100,0,TRUE,1
130,13,36,1.07777777777778,1.03434943134517,1.2871888669643,100,0,TRUE,1
130,14,48,1.13333333333333,1.07058419058946,1.29646134140952,100,0,TRUE,1
130,15,66,1.09090909090909,1.27856007827776,1.4205107097936,100,0,TRUE,1
131,1,20,0.32,0.235068536670669,0.852627298470661,20,0.0035,TRUE,1
131,2,17,0.623529411764706,0.599339466830109,1.02709782663041,20,0.0035,TRUE,1
131,3,22,0.636363636363636,0.496607772592303,0.990445934428803,20,0.0035,TRUE,1
131,4,11,0.581818181818182,0.416663609738717,0.928710381961212,20,0.0035,TRUE,1
131,5,12,0.5,0.84978141155417,1.19537532731094,20,0.0035,TRUE,1
131,6,11,0.363636363636364,0.417752239123991,0.940727940155134,20,0.0035,TRUE,1
131,7,11,0.345454545454545,0.261163478378519,0.856588248916673,20,0.0035,TRUE,1
131,8,14,0.528571428571429,0.659478731711428,1.0461590882257,20,0.0035,TRUE,1
131,9,15,0.52,0.385428049512542,0.898679292482419,20,0.0035,TRUE,1
131,10,7,0.285714285714286,0.254404158506946,0.843829770641767,20,0.0035,TRUE,1
131,11,8,0.6,0.856846669970818,1.18623693599966,20,0.0035,TRUE,1
131,12,11,0.563636363636364,0.631519318836972,1.07397798211709,20,0.0035,TRUE,1
131,13,5,0.44,0.739705882249507,1.13027692120409,20,0.0035,TRUE,1
131,14,7,0.428571428571429,-0.0179132999638464,0.70343341005142,20,0.0035,TRUE,1
131,15,1,0.2,-0.0516314436159165,0.653487963916772,20,0.0035,TRUE,1
132,1,20,0.32,0.24619251326692,0.866900835475102,100,0.0035,TRUE,1
132,2,18,0.366666666666667,0.34290704229003,0.931661136656695,100,0.0035,TRUE,1
132,3,15,0.413333333333333,0.676012323651958,1.08661979764758,100,0.0035,TRUE,1
132,4,23,0.31304347826087,0.60865774392401,1.0673070338857,100,0.0035,TRUE,1
132,5,15,0.426666666666667,0.599628298909625,1.04992921207142,100,0.0035,TRUE,1
132,6,19,0.389473684210526,0.510635277610554,1.00974423094259,100,0.0035,TRUE,1
132,7,11,0.454545454545455,0.699567525504032,0.993780860338029,100,0.0035,TRUE,1
132,8,14,0.485714285714286,0.43996146434695,0.969901530388698,100,0.0035,TRUE,1
132,9,18,0.622222222222222,0.580548873600688,1.04993674682091,100,0.0035,TRUE,1
132,10,11,1.01818181818182,0.905916683467428,1.20677649871912,100,0.0035,TRUE,1
132,11,10,1.22,1.09742079261012,1.30889426603458,100,0.0035,TRUE,1
132,12,20,1.09,1.27065815192646,1.38941140636501,100,0.0035,TRUE,1
132,13,26,1.26153846153846,1.29077168447592,1.39633783323133,100,0.0035,TRUE,1
132,14,34,1.35294117647059,1.49250746171427,1.50613582298679,100,0.0035,TRUE,1
132,15,55,1.40363636363636,1.30353841827604,1.43956957839727,100,0.0035,TRUE,1
133,1,20,0.32,0.291303720518035,0.869998605346414,20,0,FALSE,1
133,2,22,-0.154545454545455,0.0373698375485806,0.786484827643209,20,0,FALSE,1
133,3,24,-0.0333333333333333,-0.144230816051337,0.645061922166728,20,0,FALSE,1
133,4,22,-0.00909090909090909,-0.0309626308516836,0.74469266117113,20,0,FALSE,1
133,5,26,0.0384615384615385,-0.17669499155746,0.692846155795585,20,0,FALSE,1
133,6,11,-0.145454545454545,0.0578529132119092,0.75607227980831,20,0,FALSE,1
133,7,14,0.371428571428571,0.358532313779476,0.941249208718151,20,0,FALSE,1
133,8,17,0.211764705882353,0.13496590212052,0.796916105519569,20,0,FALSE,1
133,9,9,-0.0888888888888889,0.421404932923789,0.955309526429256,20,0,FALSE,1
133,10,1,-0.4,0.568521252238824,1.01161735894317,20,0,FALSE,1
134,1,20,0.32,0.230878421314352,0.844243228952395,100,0,FALSE,1
134,2,23,-0.0869565217391304,0.123318560659465,0.829342856353471,100,0,FALSE,1
134,3,16,0.225,0.304111201868737,0.959146367188826,100,0,FALSE,1
134,4,11,-0.145454545454545,-0.157093206579414,0.743030683092577,100,0,FALSE,1
134,5,2,-0.6,-0.0948377608945049,0.703578640797896,100,0,FALSE,1
135,1,20,0.32,0.451538763818125,0.963899418846109,20,0.0035,FALSE,1
135,2,13,0,0.146792593335788,0.807841390822491,20,0.0035,FALSE,1
135,3,6,0.633333333333333,0.195073451480771,0.819054875105263,20,0.0035,FALSE,1
135,4,5,0.12,0.0201233509527064,0.729692963582684,20,0.0035,FALSE,1
135,5,3,0.2,0.153644382887034,0.828032417987869,20,0.0035,FALSE,1
136,1,20,0.32,0.418633541686293,0.948605919521977,100,0.0035,FALSE,1
136,2,12,0.133333333333333,-0.0489634735311073,0.71859797861113,100,0.0035,FALSE,1
136,3,2,0.3,0.170066930734742,0.851580325455254,100,0.0035,FALSE,1
137,1,20,0.32,0.363598051176362,0.947398205248918,20,0,TRUE,1
137,2,20,0.25,0.288175913587676,0.872385620322989,20,0,TRUE,1
137,3,8,0.2,0.611093019859205,1.06097227260551,20,0,TRUE,1
137,4,12,-0.1,0.265755667533592,0.87208063157414,20,0,TRUE,1
137,5,6,-0.0666666666666667,0.137648836434367,0.804284055525392,20,0,TRUE,1
138,1,20,0.32,0.353459920411581,0.923999339240966,100,0,TRUE,1
138,2,17,0.517647058823529,0.847685356333647,1.19373583949829,100,0,TRUE,1
138,3,15,0.546666666666667,0.446248805008362,0.968568034509086,100,0,TRUE,1
138,4,8,0.825,0.923061975619599,1.23665975794349,100,0,TRUE,1
138,5,6,0.766666666666667,0.681035952351261,1.0958357510867,100,0,TRUE,1
138,6,1,0.8,0.574450125745991,1.01532465215265,100,0,TRUE,1
139,1,20,0.32,0.119793801412686,0.787640402564973,20,0.0035,TRUE,1
139,2,28,0.421428571428571,0.514061204073075,1.03193077812292,20,0.0035,TRUE,1
139,3,33,0.381818181818182,0.611439993630532,1.05655605770425,20,0.0035,TRUE,1
139,4,19,0.431578947368421,0.695394802793922,1.10606372494521,20,0.0035,TRUE,1
139,5,15,0.6,0.638792811038325,1.06426771534574,20,0.0035,TRUE,1
139,6,8,0.775,1.16281144297789,1.33428820389726,20,0.0035,TRUE,1
139,7,17,0.847058823529412,1.06708007758318,1.30812476322803,20,0.0035,TRUE,1
139,8,15,1,1.1028478493399,1.33142828464243,20,0.0035,TRUE,1
139,9,11,1.10909090909091,1.14349466180768,1.32295597695078,20,0.0035,TRUE,1
139,10,9,1.31111111111111,1.30628347438194,1.43310970972115,20,0.0035,TRUE,1
139,11,9,1.44444444444444,1.28067165139396,1.36452313109921,20,0.0035,TRUE,1
139,12,14,1.62857142857143,1.70809122513708,1.59285943752468,20,0.0035,TRUE,1
139,13,13,1.52307692307692,1.90799403723511,1.68615501061878,20,0.0035,TRUE,1
139,14,20,1.52,1.50765833743442,1.58163845603783,20,0.0035,TRUE,1
139,15,34,1.55294117647059,1.50370081555473,1.500563486833,20,0.0035,TRUE,1
140,1,20,0.32,0.395000335619061,0.936475313544068,100,0.0035,TRUE,1
140,2,22,-0.0727272727272727,-0.159356736497488,0.707970586545897,100,0.0035,TRUE,1
140,3,15,0.373333333333333,0.129747432333699,0.832098989468587,100,0.0035,TRUE,1
140,4,8,0.425,0.239946709756322,0.849823251320456,100,0.0035,TRUE,1
140,5,11,1.01027929708877e-17,0.121182715551774,0.797808237267443,100,0.0035,TRUE,1
140,6,4,0.45,0.199231714426895,0.812717581453725,100,0.0035,TRUE,1
140,7,6,-0.3,-0.120809065703065,0.643005068006778,100,0.0035,TRUE,1
140,8,1,-0.2,0.154053608503086,0.764477092849042,100,0.0035,TRUE,1
141,1,20,0.32,0.434617819464596,0.95723222864749,20,0,FALSE,1
141,2,15,0.32,0.316950732425675,0.88648234171149,20,0,FALSE,1
141,3,12,0.3,0.298499767773998,0.872846342333992,20,0,FALSE,1
141,4,17,0.494117647058824,0.476358519411991,0.988088549864668,20,0,FALSE,1
142,1,20,0.32,0.291805592308635,0.876916061358958,100,0,FALSE,1
142,2,19,-0.0210526315789474,-0.0560680486415979,0.706199930559426,100,0,FALSE,1
142,3,9,-0.288888888888889,0.0273848075268011,0.781272542249364,100,0,FALSE,1
142,4,9,0.355555555555556,0.279922102644856,0.897153290424135,100,0,FALSE,1
142,5,11,-0.127272727272727,-0.25443753888892,0.601397551559495,100,0,FALSE,1
142,6,9,0.0888888888888889,0.0469101181524013,0.761336121269303,100,0,FALSE,1
142,7,1,-0.4,0.260765873917986,0.825434740593716,100,0,FALSE,1
143,1,20,0.32,0.184601176995236,0.829675391093216,20,0.0035,FALSE,1
143,2,12,-0.133333333333333,-0.243920106572935,0.614747811771255,20,0.0035,FALSE,1
143,3,2,0.5,0.990225938233402,1.24887161042541,20,0.0035,FALSE,1
143,4,2,0.4,0.640800557096683,1.06510240809533,20,0.0035,FALSE,1
143,5,1,-0.4,-0.355329912050516,0.507271979962215,20,0.0035,FALSE,1
144,1,20,0.32,0.292560457730178,0.86991404316876,100,0.0035,FALSE,1
144,2,6,0.3,0.77221020814765,1.17310642431575,100,0.0035,FALSE,1
144,3,3,0.666666666666667,1.43662485927424,1.5188773016231,100,0.0035,FALSE,1
145,1,20,0.32,0.565828737828207,1.03090486663046,20,0,TRUE,1
145,2,19,0.273684210526316,0.117467642138662,0.818962840828993,20,0,TRUE,1
145,3,14,-0.2,-0.303103901527388,0.600403697541963,20,0,TRUE,1
145,4,8,-0.15,-0.411593262548877,0.546284836085559,20,0,TRUE,1
145,5,3,-0.333333333333333,-0.884316491548723,0.518486082884269,20,0,TRUE,1
146,1,20,0.32,0.472439675679105,0.979223067130762,100,0,TRUE,1
146,2,19,0.347368421052632,0.335918840688485,0.905573850532253,100,0,TRUE,1
146,3,24,0.441666666666667,0.460623788530519,0.986198502941604,100,0,TRUE,1
146,4,18,0.322222222222222,0.214678792545344,0.86541221544279,100,0,TRUE,1
146,5,15,0.653333333333333,1.13890590097486,1.32104371005349,100,0,TRUE,1
146,6,10,0.66,0.62026013777132,1.05527426569709,100,0,TRUE,1
146,7,11,0.672727272727273,1.05895052662626,1.28061709684241,100,0,TRUE,1
146,8,12,0.5,0.997633884262541,1.27573846226384,100,0,TRUE,1
146,9,19,0.589473684210526,0.576991962329102,1.04309048150556,100,0,TRUE,1
146,10,26,0.561538461538462,0.551337499002804,1.03536724850836,100,0,TRUE,1
146,11,21,0.657142857142857,0.906510216852824,1.18826552166835,100,0,TRUE,1
146,12,21,0.561904761904762,0.52858777098731,1.01417266541596,100,0,TRUE,1
146,13,33,0.606060606060606,0.643303423415292,1.07157211883044,100,0,TRUE,1
146,14,35,0.428571428571429,0.60804633959596,1.05295603087352,100,0,TRUE,1
146,15,38,0.505263157894737,0.812250636811596,1.16870002187178,100,0,TRUE,1
147,1,20,0.32,0.341187377665894,0.92320481107617,20,0.0035,TRUE,1
147,2,20,0.29,0.327776890934807,0.937242120871471,20,0.0035,TRUE,1
147,3,18,0.377777777777778,0.580744618951189,1.05185360723244,20,0.0035,TRUE,1
147,4,14,0.628571428571429,0.723491483821065,1.14604867287648,20,0.0035,TRUE,1
147,5,16,0.775,0.503512556064357,1.03551127468498,20,0.0035,TRUE,1
147,6,16,0.875,0.743719489188928,1.13193652382035,20,0.0035,TRUE,1
147,7,16,1.05,0.855525906125416,1.19299475682477,20,0.0035,TRUE,1
147,8,15,1.41333333333333,1.3897793262945,1.49378182121428,20,0.0035,TRUE,1
147,9,40,1.31,1.04903338608776,1.30932579485171,20,0.0035,TRUE,1
147,10,35,1.46285714285714,1.41457275409186,1.48334240500601,20,0.0035,TRUE,1
147,11,55,1.49454545454545,1.45575742006207,1.45058910872522,20,0.0035,TRUE,1
147,12,71,1.6056338028169,1.66286105933337,1.60517574721684,20,0.0035,TRUE,1
147,13,95,1.61473684210526,1.60424096237567,1.57769863415031,20,0.0035,TRUE,1
147,14,143,1.64335664335664,1.64374643325227,1.59037605506073,20,0.0035,TRUE,1
147,15,237,1.65147679324895,1.59919623327623,1.55698743652685,20,0.0035,TRUE,1
148,1,20,0.32,0.349569578406792,0.888505990151957,100,0.0035,TRUE,1
148,2,14,0.314285714285714,0.0890452619654834,0.786852437801546,100,0.0035,TRUE,1
148,3,11,0.381818181818182,0.52146886684225,0.995367835361029,100,0.0035,TRUE,1
148,4,15,0.533333333333333,0.586372513011481,1.03735602296792,100,0.0035,TRUE,1
148,5,10,0.58,0.675801792017789,1.11763214168053,100,0.0035,TRUE,1
148,6,5,0.44,0.0547435962778845,0.755617422790977,100,0.0035,TRUE,1
148,7,3,0.4,-0.224335327518189,0.569337693341812,100,0.0035,TRUE,1
149,1,20,0.32,0.508899866666271,1.01112870260015,20,0,FALSE,1
149,2,9,0.6,0.72608463254179,1.13401631682518,20,0,FALSE,1
149,3,7,0.628571428571429,0.638628086825934,1.06166731835886,20,0,FALSE,1
149,4,1,0.6,1.82095417236927,1.76071275022377,20,0,FALSE,1
150,1,20,0.32,0.402567765125954,0.932418420010805,100,0,FALSE,1
150,2,11,0.327272727272727,-0.101581124263222,0.73420746100217,100,0,FALSE,1
150,3,9,0.111111111111111,0.08814118626083,0.804399790536995,100,0,FALSE,1
150,4,11,0.109090909090909,0.381879390730629,0.951719741496911,100,0,FALSE,1
150,5,10,-0.04,0.0489183077853638,0.721006142407971,100,0,FALSE,1
150,6,6,-0.166666666666667,-0.577809564866415,0.457426811333804,100,0,FALSE,1
150,7,1,0,-1.33707194684958,0.187470867891293,100,0,FALSE,1
151,1,20,0.32,0.0656266219569092,0.762742872987478,20,0.0035,FALSE,1
151,2,10,0.36,0.258299547874333,0.867509107523128,20,0.0035,FALSE,1
151,3,5,-0.08,0.152085161869957,0.791144927180449,20,0.0035,FALSE,1
151,4,7,0.0857142857142857,-0.104401394184547,0.65260924214915,20,0.0035,FALSE,1
151,5,3,-0.2,-0.055173276539584,0.687172637148666,20,0.0035,FALSE,1
152,1,20,0.32,0.493697997021224,0.968735336784367,100,0.0035,FALSE,1
152,2,22,0.163636363636364,0.177955186287843,0.861039037725704,100,0.0035,FALSE,1
152,3,11,0.309090909090909,0.490114473603022,1.00353560247685,100,0.0035,FALSE,1
152,4,4,-0.45,-0.460514640811463,0.463378806955226,100,0.0035,FALSE,1
153,1,20,0.32,0.305176818992201,0.845032047650152,20,0,TRUE,1
153,2,15,-0.106666666666667,-0.128356960626533,0.668828987995018,20,0,TRUE,1
153,3,9,-0.466666666666667,-0.335856147302968,0.563128657000311,20,0,TRUE,1
153,4,4,-0.05,0.349971911561901,0.89891313472622,20,0,TRUE,1
153,5,1,-0.4,-1.1467578292918,0.232218011117971,20,0,TRUE,1
154,1,20,0.32,0.44623222036471,0.993883996454067,100,0,TRUE,1
154,2,11,-0.109090909090909,-0.326055247355722,0.66083589580331,100,0,TRUE,1
154,3,7,-0.0857142857142857,0.178515689210525,0.859260867222886,100,0,TRUE,1
154,4,8,-0.125,-0.027866621091463,0.827277499798487,100,0,TRUE,1
154,5,7,-0.0285714285714286,0.14998098388747,0.825741932920764,100,0,TRUE,1
154,6,7,0.514285714285714,0.529608002608951,0.999170174256678,100,0,TRUE,1
154,7,17,0.0235294117647059,0.0192534495223337,0.781682460309544,100,0,TRUE,1
154,8,10,0.34,0.35223598390433,0.945911138072658,100,0,TRUE,1
154,9,10,-0.16,-0.24186545642592,0.658529826073343,100,0,TRUE,1
154,10,8,0.05,-0.258471655885494,0.666759811132504,100,0,TRUE,1
154,11,1,0.2,-0.760468648805,0.347570339450502,100,0,TRUE,1
155,1,20,0.32,0.15818722147046,0.840141829935551,20,0.0035,TRUE,1
155,2,17,0.223529411764706,0.248901303428774,0.871027984946164,20,0.0035,TRUE,1
155,3,14,0.114285714285714,0.0442535064573843,0.78083844357293,20,0.0035,TRUE,1
155,4,8,0.1,0.285716017653075,0.863734908465025,20,0.0035,TRUE,1
155,5,7,0.142857142857143,0.333581480685956,0.888189552173252,20,0.0035,TRUE,1
155,6,11,0.218181818181818,0.246940264611658,0.853640991715882,20,0.0035,TRUE,1
155,7,7,0.257142857142857,0.464027178683863,0.958202571556243,20,0.0035,TRUE,1
155,8,8,0.075,-0.138826490682678,0.669404598998301,20,0.0035,TRUE,1
155,9,4,0.1,0.242363422858468,0.845737633664705,20,0.0035,TRUE,1
155,10,6,0.1,-0.401038422877971,0.548003699750817,20,0.0035,TRUE,1
155,11,4,-0.05,0.18258729469795,0.817172553321313,20,0.0035,TRUE,1
155,12,4,0.05,-0.201503892336969,0.585481724119276,20,0.0035,TRUE,1
156,1,20,0.32,0.404905947486102,0.945045917175688,100,0.0035,TRUE,1
156,2,11,0.654545454545455,0.371420697088662,0.950822716648895,100,0.0035,TRUE,1
156,3,10,0.88,0.801899300507364,1.16630769245562,100,0.0035,TRUE,1
156,4,14,0.771428571428571,0.765184976645806,1.14138154331209,100,0.0035,TRUE,1
156,5,22,0.690909090909091,0.835598785821762,1.15732544097493,100,0.0035,TRUE,1
156,6,50,0.728,0.758240605225205,1.14015237970951,100,0.0035,TRUE,1
156,7,67,0.844776119402985,1.01476920889518,1.27604061067898,100,0.0035,TRUE,1
156,8,88,0.870454545454545,0.972400075417811,1.25295210583687,100,0.0035,TRUE,1
156,9,91,0.905494505494505,0.926482126179891,1.22963635129112,100,0.0035,TRUE,1
156,10,146,0.883561643835616,0.826549809445477,1.17730630264327,100,0.0035,TRUE,1
156,11,158,0.937974683544304,1.00243002881484,1.26616063202497,100,0.0035,TRUE,1
156,12,156,1.01666666666667,0.981435384444034,1.25925190616438,100,0.0035,TRUE,1
156,13,199,1.0643216080402,1.06441383704193,1.29475679215428,100,0.0035,TRUE,1
156,14,269,1.07137546468401,1.0667605596175,1.30614144447334,100,0.0035,TRUE,1
156,15,296,1.09459459459459,1.14559463564698,1.34863415020118,100,0.0035,TRUE,1
157,1,20,0.32,0.238861131927487,0.854886234385809,20,0,FALSE,1
157,2,15,0.0533333333333333,-0.0708763214257372,0.693621945173444,20,0,FALSE,1
157,3,10,0.24,-0.374567180499872,0.530547266612084,20,0,FALSE,1
157,4,6,-0.0333333333333333,-0.203567487928007,0.642928306509086,20,0,FALSE,1
157,5,5,-0.08,-0.571786018558473,0.508870154387871,20,0,FALSE,1
157,6,1,-0.4,-0.882071518287781,0.307513308799891,20,0,FALSE,1
158,1,20,0.32,0.699219768532422,1.11047310998742,100,0,FALSE,1
158,2,19,0.4,0.370540394744977,0.944968559581978,100,0,FALSE,1
158,3,16,0.425,0.210977306577527,0.859686550744982,100,0,FALSE,1
158,4,9,0.311111111111111,0.400815737924108,0.934968717554807,100,0,FALSE,1
158,5,14,0.242857142857143,0.12452985422938,0.780475502625706,100,0,FALSE,1
158,6,5,0,0.264750977317309,0.894353708258167,100,0,FALSE,1
158,7,1,-1,-1.5056844471697,0.153777407731533,100,0,FALSE,1
159,1,20,0.32,0.216777141626328,0.862753388584982,20,0.0035,FALSE,1
159,2,25,-0.128,-0.136853576888152,0.718250695569464,20,0.0035,FALSE,1
159,3,11,-0.127272727272727,-0.0222480899887951,0.749524296234353,20,0.0035,FALSE,1
159,4,11,-0.309090909090909,-0.0838230792170117,0.721281985146984,20,0.0035,FALSE,1
159,5,7,0.0571428571428571,-0.123961024057085,0.686847180426064,20,0.0035,FALSE,1
159,6,1,0,0.149943338233975,0.762172808432064,20,0.0035,FALSE,1
